자치구,사용일자,승차총승객수,하차총승객수
동대문구,20191209,111366.0,113127.0
동대문구,20191210,112891.0,114198.0
동대문구,20191211,114025.0,116052.0
동대문구,20191212,116638.0,118071.0
동대문구,20191213,121953.0,123191.0
동대문구,20191214,109655.0,110555.0
동대문구,20191215,79063.0,79075.0
동대문구,20191216,114976.0,116827.0
동대문구,20191217,108674.0,110038.0
동대문구,20191218,117451.0,119834.0
동대문구,20191219,118249.0,119824.0
동대문구,20191220,125250.0,126030.0
동대문구,20191221,106409.0,107950.0
동대문구,20191222,80238.0,80017.0
동대문구,20191223,113992.0,115555.0
동대문구,20191224,120152.0,121811.0
동대문구,20191225,82112.0,83661.0
동대문구,20191226,114746.0,116530.0
동대문구,20191227,122959.0,124243.0
동대문구,20191228,105438.0,106466.0
동대문구,20191229,75224.0,75735.0
동대문구,20191230,113207.0,115396.0
동대문구,20191231,106146.0,109066.0
동대문구,20200101,54892.0,53203.0
동대문구,20200102,107165.0,108414.0
동대문구,20200103,115263.0,116510.0
동대문구,20200104,96731.0,98081.0
동대문구,20200105,73243.0,72391.0
동대문구,20200106,106961.0,108599.0
동대문구,20200107,98744.0,99776.0
동대문구,20200108,110124.0,112093.0
동대문구,20200109,114691.0,116139.0
동대문구,20200110,120561.0,121873.0
동대문구,20200111,103893.0,106041.0
동대문구,20200112,76418.0,76128.0
동대문구,20200113,112527.0,114670.0
동대문구,20200114,113340.0,115824.0
동대문구,20200115,115865.0,118450.0
동대문구,20200116,118243.0,120388.0
동대문구,20200117,123023.0,125483.0
동대문구,20200118,107406.0,109358.0
동대문구,20200119,76110.0,76015.0
동대문구,20200120,120064.0,122386.0
동대문구,20200121,119188.0,122123.0
동대문구,20200122,120082.0,122785.0
동대문구,20200123,113398.0,116794.0
동대문구,20200124,55501.0,57986.0
동대문구,20200125,43006.0,42158.0
동대문구,20200126,56285.0,54640.0
동대문구,20200127,60214.0,59571.0
동대문구,20200128,96524.0,97444.0
동대문구,20200129,101360.0,103104.0
동대문구,20200130,103073.0,104267.0
동대문구,20200131,104188.0,105995.0
동대문구,20200201,76724.0,77756.0
동대문구,20200202,55349.0,54367.0
동대문구,20200203,95537.0,96630.0
동대문구,20200204,94980.0,96799.0
동대문구,20200205,90563.0,91432.0
동대문구,20200206,90659.0,91581.0
동대문구,20200207,97456.0,98257.0
동대문구,20200208,70264.0,70965.0
동대문구,20200209,52454.0,52125.0
동대문구,20200210,95102.0,95686.0
동대문구,20200211,98125.0,99239.0
동대문구,20200212,91604.0,92757.0
동대문구,20200213,100066.0,101487.0
동대문구,20200214,106263.0,107709.0
동대문구,20200215,81769.0,82733.0
동대문구,20200216,54710.0,53824.0
동대문구,20200217,92874.0,93720.0
동대문구,20200218,94005.0,95353.0
동대문구,20200219,97203.0,98147.0
동대문구,20200220,95224.0,96795.0
동대문구,20200221,95057.0,95781.0
동대문구,20200222,61416.0,61508.0
동대문구,20200223,40953.0,40578.0
동대문구,20200224,79642.0,80100.0
동대문구,20200225,70741.0,71536.0
동대문구,20200226,75272.0,76543.0
동대문구,20200227,73878.0,75022.0
동대문구,20200228,69902.0,70844.0
동대문구,20200229,46518.0,47576.0
동대문구,20200301,30169.0,30252.0
동대문구,20200302,70333.0,71191.0
동대문구,20200303,70632.0,71765.0
동대문구,20200304,68959.0,69991.0
동대문구,20200305,69468.0,70257.0
동대문구,20200306,73602.0,75061.0
동대문구,20200307,48459.0,48965.0
동대문구,20200308,34131.0,34202.0
동대문구,20200309,72801.0,73839.0
동대문구,20200310,66632.0,67504.0
동대문구,20200311,71617.0,72772.0
동대문구,20200312,70312.0,70662.0
동대문구,20200313,72249.0,73224.0
동대문구,20200314,49215.0,49860.0
동대문구,20200315,33159.0,33091.0
동대문구,20200316,72410.0,73506.0
동대문구,20200317,70665.0,71508.0
동대문구,20200318,74374.0,75227.0
동대문구,20200319,68280.0,69295.0
동대문구,20200320,78314.0,79544.0
동대문구,20200321,52632.0,53139.0
동대문구,20200322,36566.0,36281.0
동대문구,20200323,74526.0,75409.0
동대문구,20200324,73952.0,75067.0
동대문구,20200325,76104.0,77463.0
동대문구,20200326,74059.0,75267.0
동대문구,20200327,77209.0,78050.0
동대문구,20200328,54579.0,55423.0
동대문구,20200329,37679.0,37424.0
동대문구,20200330,76237.0,76984.0
동대문구,20200331,76109.0,77067.0
동대문구,20200401,75275.0,76329.0
동대문구,20200402,76675.0,77857.0
동대문구,20200403,79612.0,80956.0
동대문구,20200404,55226.0,55455.0
동대문구,20200405,38314.0,38268.0
동대문구,20200406,78344.0,78999.0
동대문구,20200407,78101.0,78982.0
동대문구,20200408,78441.0,79641.0
동대문구,20200409,78940.0,80048.0
동대문구,20200410,81961.0,83525.0
동대문구,20200411,58145.0,58759.0
동대문구,20200412,40520.0,40075.0
동대문구,20200413,81237.0,82201.0
동대문구,20200414,80224.0,82032.0
동대문구,20200415,50951.0,51845.0
동대문구,20200416,81675.0,82622.0
동대문구,20200417,77975.0,78495.0
동대문구,20200418,63219.0,64266.0
동대문구,20200419,40693.0,40714.0
동대문구,20200420,82719.0,83684.0
동대문구,20200421,84700.0,85878.0
동대문구,20200422,81949.0,83406.0
동대문구,20200423,85432.0,86544.0
동대문구,20200424,90792.0,91765.0
동대문구,20200425,67031.0,68187.0
동대문구,20200426,48984.0,48439.0
동대문구,20200427,88896.0,90339.0
동대문구,20200428,90580.0,91730.0
동대문구,20200429,93123.0,94953.0
동대문구,20200430,62364.0,63180.0
동대문구,20200501,68705.0,70160.0
동대문구,20200502,64032.0,64531.0
동대문구,20200503,49513.0,49523.0
동대문구,20200504,83812.0,84392.0
동대문구,20200505,55703.0,56182.0
동대문구,20200506,92460.0,93745.0
동대문구,20200507,93887.0,95261.0
동대문구,20200508,96094.0,98036.0
동대문구,20200509,56079.0,56893.0
동대문구,20200510,50240.0,50162.0
동대문구,20200511,90817.0,91962.0
동대문구,20200512,87316.0,88799.0
동대문구,20200513,89610.0,90902.0
동대문구,20200514,88403.0,89900.0
동대문구,20200515,84071.0,85142.0
동대문구,20200516,64919.0,66543.0
동대문구,20200517,49336.0,49265.0
동대문구,20200518,85255.0,86414.0
동대문구,20200519,83864.0,84665.0
동대문구,20200520,92929.0,94528.0
동대문구,20200521,92229.0,93452.0
동대문구,20200522,95889.0,97320.0
동대문구,20200523,73232.0,75055.0
동대문구,20200524,47155.0,46636.0
동대문구,20200525,92785.0,94354.0
동대문구,20200526,91003.0,92060.0
동대문구,20200527,93056.0,94558.0
동대문구,20200528,91434.0,92410.0
동대문구,20200529,93710.0,94816.0
동대문구,20200530,68096.0,69204.0
동대문구,20200531,48692.0,48696.0
동대문구,20200601,89831.0,90621.0
동대문구,20200602,85471.0,86575.0
동대문구,20200603,91263.0,92427.0
동대문구,20200604,89892.0,91460.0
동대문구,20200605,94662.0,96159.0
동대문구,20200606,63504.0,64882.0
동대문구,20200607,49574.0,48975.0
동대문구,20200608,88390.0,89628.0
동대문구,20200609,87687.0,89001.0
동대문구,20200610,88708.0,90598.0
동대문구,20200611,88541.0,89550.0
동대문구,20200612,92891.0,94691.0
동대문구,20200613,67231.0,68476.0
동대문구,20200614,48677.0,48057.0
동대문구,20200615,89944.0,90657.0
동대문구,20200616,89054.0,90577.0
동대문구,20200617,89479.0,90977.0
동대문구,20200618,90158.0,91174.0
동대문구,20200619,93176.0,94576.0
동대문구,20200620,68061.0,69372.0
동대문구,20200621,48927.0,48169.0
동대문구,20200622,86791.0,87883.0
동대문구,20200623,90199.0,91690.0
동대문구,20200624,82483.0,83816.0
동대문구,20200625,88760.0,90204.0
동대문구,20200626,96500.0,98294.0
동대문구,20200627,71890.0,73398.0
동대문구,20200628,50773.0,50037.0
동대문구,20200629,90563.0,92324.0
동대문구,20200630,86954.0,87818.0
동대문구,20200701,92142.0,93569.0
동대문구,20200702,92472.0,94090.0
동대문구,20200703,95466.0,96972.0
동대문구,20200704,70462.0,72009.0
동대문구,20200705,51188.0,50218.0
동대문구,20200706,91314.0,92481.0
동대문구,20200707,91844.0,93062.0
동대문구,20200708,91464.0,92930.0
동대문구,20200709,91494.0,92539.0
동대문구,20200710,92677.0,93617.0
동대문구,20200711,71353.0,72359.0
동대문구,20200712,52209.0,51488.0
동대문구,20200713,82307.0,82240.0
동대문구,20200714,92650.0,94287.0
동대문구,20200715,95931.0,97327.0
동대문구,20200716,92675.0,93813.0
동대문구,20200717,95122.0,96614.0
동대문구,20200718,72266.0,73144.0
동대문구,20200719,43335.0,41726.0
동대문구,20200720,87354.0,87977.0
동대문구,20200721,92948.0,94205.0
동대문구,20200722,88164.0,88900.0
동대문구,20200723,85285.0,86691.0
동대문구,20200724,94603.0,95923.0
동대문구,20200725,73699.0,75084.0
동대문구,20200726,52886.0,52238.0
동대문구,20200727,88351.0,89066.0
동대문구,20200728,90993.0,92129.0
동대문구,20200729,83819.0,85163.0
동대문구,20200730,90692.0,92149.0
동대문구,20200731,95155.0,96812.0
동대문구,20200801,60433.0,61335.0
동대문구,20200802,39904.0,39370.0
동대문구,20200803,74130.0,74754.0
동대문구,20200804,80967.0,81852.0
동대문구,20200805,81159.0,79849.0
동대문구,20200806,84686.0,85176.0
동대문구,20200807,94768.0,95924.0
동대문구,20200808,68637.0,70053.0
동대문구,20200809,38455.0,37470.0
동대문구,20200810,86299.0,87591.0
동대문구,20200811,84777.0,85936.0
동대문구,20200812,92387.0,93881.0
동대문구,20200813,91267.0,92646.0
동대문구,20200814,91202.0,93181.0
동대문구,20200815,56506.0,57874.0
동대문구,20200816,49078.0,49240.0
동대문구,20200817,60219.0,61613.0
동대문구,20200818,82131.0,83243.0
동대문구,20200819,78817.0,79432.0
동대문구,20200820,78006.0,78751.0
동대문구,20200821,78072.0,79663.0
동대문구,20200822,49701.0,50791.0
동대문구,20200823,37499.0,36995.0
동대문구,20200824,75628.0,76681.0
동대문구,20200825,76649.0,77691.0
동대문구,20200826,73942.0,75697.0
동대문구,20200827,67386.0,68491.0
동대문구,20200828,75220.0,76983.0
동대문구,20200829,46948.0,47744.0
동대문구,20200830,32560.0,32652.0
동대문구,20200831,72599.0,74197.0
동대문구,20200901,70374.0,72103.0
동대문구,20200902,66405.0,67724.0
동대문구,20200903,67067.0,68394.0
동대문구,20200904,77872.0,80171.0
동대문구,20200905,53538.0,55236.0
동대문구,20200906,35797.0,35802.0
동대문구,20200907,63855.0,65455.0
동대문구,20200908,77852.0,79384.0
동대문구,20200909,75491.0,76967.0
동대문구,20200910,78217.0,79815.0
동대문구,20200911,81346.0,83278.0
동대문구,20200912,54604.0,56236.0
동대문구,20200913,41407.0,41948.0
동대문구,20200914,83426.0,84947.0
동대문구,20200915,84830.0,86935.0
동대문구,20200916,80675.0,82431.0
동대문구,20200917,85713.0,87460.0
동대문구,20200918,90429.0,92010.0
동대문구,20200919,67055.0,69122.0
동대문구,20200920,47883.0,48073.0
동대문구,20200921,89165.0,91156.0
동대문구,20200922,91076.0,92874.0
동대문구,20200923,90704.0,92776.0
동대문구,20200924,90608.0,92590.0
동대문구,20200925,95373.0,97260.0
동대문구,20200926,71803.0,73888.0
동대문구,20200927,51862.0,52747.0
동대문구,20200928,94944.0,97433.0
동대문구,20200929,92616.0,94781.0
동대문구,20200930,44352.0,44410.0
동대문구,20201001,25129.0,24965.0
동대문구,20201002,33144.0,33408.0
동대문구,20201003,44443.0,44271.0
동대문구,20201004,40471.0,41517.0
동대문구,20201005,84913.0,86216.0
동대문구,20201006,87348.0,88675.0
동대문구,20201007,88782.0,89857.0
동대문구,20201008,92693.0,93741.0
동대문구,20201009,64076.0,64996.0
동대문구,20201010,66993.0,67172.0
동대문구,20201011,48750.0,48592.0
동대문구,20201012,91739.0,92910.0
동대문구,20201013,93382.0,94723.0
동대문구,20201014,92978.0,94179.0
동대문구,20201015,93184.0,94551.0
동대문구,20201016,95787.0,96693.0
동대문구,20201017,76205.0,77149.0
동대문구,20201018,54009.0,53881.0
동대문구,20201019,91225.0,92307.0
동대문구,20201020,95234.0,96499.0
동대문구,20201021,94138.0,95272.0
동대문구,20201022,93652.0,94914.0
동대문구,20201023,99237.0,100355.0
동대문구,20201024,77606.0,78587.0
동대문구,20201025,57586.0,56855.0
동대문구,20201026,94233.0,95493.0
동대문구,20201027,97040.0,97384.0
동대문구,20201028,95790.0,96809.0
동대문구,20201029,95684.0,97146.0
동대문구,20201030,100318.0,101518.0
동대문구,20201031,78533.0,79239.0
동대문구,20201101,48558.0,47734.0
동대문구,20201102,94937.0,96094.0
동대문구,20201103,94435.0,94863.0
동대문구,20201104,93477.0,93804.0
동대문구,20201105,96344.0,96655.0
동대문구,20201106,98869.0,99121.0
동대문구,20201107,78499.0,79400.0
동대문구,20201108,58165.0,57673.0
동대문구,20201109,93323.0,93389.0
동대문구,20201110,96148.0,96998.0
동대문구,20201111,96557.0,97208.0
동대문구,20201112,96988.0,97746.0
동대문구,20201113,95055.0,95125.0
동대문구,20201114,75521.0,76499.0
동대문구,20201115,55500.0,54714.0
동대문구,20201116,92957.0,93728.0
동대문구,20201117,93105.0,93320.0
동대문구,20201118,89787.0,89842.0
동대문구,20201119,82397.0,81945.0
동대문구,20201120,95855.0,92792.0
동대문구,20201121,67844.0,68729.0
동대문구,20201122,45338.0,44545.0
동대문구,20201123,87765.0,87895.0
동대문구,20201124,85779.0,86509.0
동대문구,20201125,87324.0,87883.0
동대문구,20201126,85669.0,86459.0
동대문구,20201127,85461.0,86834.0
동대문구,20201128,56853.0,57630.0
동대문구,20201129,40606.0,40446.0
동대문구,20201130,81100.0,82188.0
동대문구,20201201,81298.0,82681.0
동대문구,20201202,82578.0,83852.0
동대문구,20201203,81349.0,82497.0
동대문구,20201204,83722.0,84984.0
동대문구,20201205,56762.0,58151.0
동대문구,20201206,40159.0,40331.0
동대문구,20201207,79982.0,81092.0
동대문구,20201208,76222.0,77034.0
동대문구,20201209,77044.0,77991.0
동대문구,20201210,77462.0,78361.0
동대문구,20201211,80023.0,81249.0
동대문구,20201212,54498.0,55466.0
동대문구,20201213,31682.0,31523.0
동대문구,20201214,68844.0,69658.0
동대문구,20201215,68205.0,68809.0
동대문구,20201216,68595.0,69397.0
동대문구,20201217,71002.0,71993.0
동대문구,20201218,76925.0,78156.0
동대문구,20201219,48363.0,49160.0
동대문구,20201220,33112.0,33314.0
동대문구,20201221,73347.0,74690.0
동대문구,20201222,73710.0,75009.0
동대문구,20201223,74591.0,75754.0
동대문구,20201224,76120.0,77320.0
동대문구,20201225,38978.0,39689.0
동대문구,20201226,46178.0,46997.0
동대문구,20201227,32624.0,32591.0
동대문구,20201228,75713.0,77007.0
동대문구,20201229,75061.0,76821.0
동대문구,20201230,67663.0,68635.0
