일시,광진구,동대문구,성동구,중랑구,광진구_따릉이대여소,동대문구_따릉이대여소,성동구_따릉이대여소,중랑구_따릉이대여소,광진구_하차총승객수_mean,광진구_하차총승객수_sum,광진구_하차총승객수_size,동대문구_하차총승객수_mean,동대문구_하차총승객수_sum,동대문구_하차총승객수_size,성동구_하차총승객수_mean,성동구_하차총승객수_sum,성동구_하차총승객수_size,중랑구_하차총승객수_mean,중랑구_하차총승객수_sum,중랑구_하차총승객수_size
20190411,6.5,3.45,5.056,2.254,51,50,56,49,167.67989056087552,122574.0,731.0,188.7536454336148,245946.0,1303.0,132.2858683926645,122629.0,927.0,113.38139204545456,159641.0,1408.0
20190412,6.86,3.768,5.236,2.472,51,50,56,49,169.48979591836735,124575.0,735.0,189.4274750575595,246824.0,1303.0,134.8157327586207,125109.0,928.0,115.13210227272728,162106.0,1408.0
20190413,7.658,3.464,5.676,2.498,51,50,56,49,144.16460905349794,105096.0,729.0,148.74125874125875,191430.0,1287.0,102.1684665226782,94608.0,926.0,88.00784593437946,123387.0,1402.0
20190414,3.6,1.942,2.584,1.426,51,50,56,49,97.13186813186812,70712.0,728.0,98.8810264385692,127161.0,1286.0,67.84848484848484,62692.0,924.0,61.53774263120057,85599.0,1391.0
20190415,7.194,3.79,5.432,2.376,51,50,56,49,162.97671232876712,118973.0,730.0,182.44589409056024,237727.0,1303.0,128.13606911447084,118654.0,926.0,111.79842744817726,156406.0,1399.0
20190416,8.132,4.214,5.966,2.732,51,50,56,49,165.03571428571428,120146.0,728.0,186.02532617037605,242391.0,1303.0,129.73842841765338,120527.0,929.0,113.55945558739256,158529.0,1396.0
20190417,8.584,4.154,6.174,2.832,51,50,56,49,166.40302613480054,120975.0,727.0,186.069018404908,242634.0,1304.0,132.26105717367852,122606.0,927.0,113.5887384176764,159365.0,1403.0
20190418,6.822,3.58,4.778,2.448,51,50,56,49,169.63165075034107,124340.0,733.0,184.21658986175115,239850.0,1302.0,128.52852529601722,119403.0,929.0,113.15357142857142,158415.0,1400.0
20190419,8.114,4.242,5.918,2.9,51,50,56,49,166.20299727520435,121993.0,734.0,182.74079754601223,238294.0,1304.0,132.44779332615715,123044.0,929.0,114.61324786324786,160917.0,1404.0
20190420,7.328,3.438,5.716,2.41,51,50,56,49,135.17283950617283,98541.0,729.0,144.30488750969744,186009.0,1289.0,99.16828478964402,91929.0,927.0,86.90598290598291,122016.0,1404.0
20190421,7.488,3.328,5.672,2.5,51,50,56,49,104.1510989010989,75822.0,728.0,107.22628304821151,137893.0,1286.0,73.15367965367966,67594.0,924.0,67.0610632183908,93349.0,1392.0
20190422,8.876,4.284,6.398,2.932,51,50,56,49,159.6263586956522,117485.0,736.0,179.2052267486549,233146.0,1301.0,126.94010695187166,118689.0,935.0,111.15274803711634,155725.0,1401.0
20190423,7.938,4.14,5.564,2.82,51,50,56,49,158.8418918918919,117543.0,740.0,180.85199386503064,235831.0,1304.0,127.89400428265525,119453.0,934.0,111.77548111190306,156821.0,1403.0
20190424,7.592,3.92,5.538,2.582,51,50,56,49,163.95115332428765,120832.0,737.0,183.90099769762088,239623.0,1303.0,131.17628205128204,122781.0,936.0,115.00426742532004,161696.0,1406.0
20190425,2.936,1.724,2.12,1.274,51,50,56,49,162.50879566982408,120094.0,739.0,180.86196319018404,235844.0,1304.0,129.2673796791444,120865.0,935.0,113.0655737704918,158631.0,1403.0
20190426,3.89,1.992,2.822,1.51,51,50,56,49,167.00135135135136,123581.0,740.0,183.98389570552143,239915.0,1304.0,132.11324786324786,123658.0,936.0,117.09479686386317,164284.0,1403.0
20190427,8.616,3.9,6.94,2.982,51,50,56,49,138.59891598915988,102286.0,738.0,149.28438228438227,192129.0,1287.0,101.59528907922912,94890.0,934.0,91.04714285714286,127466.0,1400.0
20190428,7.274,3.332,5.736,2.508,51,50,56,49,103.6830601092896,75896.0,732.0,108.93779160186624,140094.0,1286.0,72.89989235737352,67724.0,929.0,66.01077586206897,91887.0,1392.0
20190429,8.058,4.592,6.326,2.858,51,50,56,49,161.34013605442178,118585.0,735.0,181.915514592934,236854.0,1302.0,126.95824411134905,118579.0,934.0,111.85129310344828,155697.0,1392.0
20190430,9.696,4.81,6.91,3.086,51,50,56,49,164.90514905149053,121700.0,738.0,188.84509202453987,246254.0,1304.0,132.20748663101605,123614.0,935.0,114.171388101983,161210.0,1412.0
20190501,11.226,5.236,7.792,3.538,51,50,56,49,142.14111261872455,104758.0,737.0,156.1048951048951,200907.0,1287.0,105.4566844919786,98602.0,935.0,92.5852435530086,129249.0,1396.0
20190502,9.996,4.912,7.23,3.33,51,50,56,49,165.98507462686567,122331.0,737.0,187.6121351766513,244271.0,1302.0,131.24679487179486,122847.0,936.0,114.97291518175338,161307.0,1403.0
20190503,9.908,4.876,7.548,3.286,51,50,56,49,168.29115646258504,123694.0,735.0,187.2839600920952,244031.0,1303.0,134.64025695931477,125754.0,934.0,116.04199288256228,163039.0,1405.0
20190504,10.364,4.258,7.064,3.048,51,50,56,49,134.90379403794037,99559.0,738.0,139.19254658385094,179280.0,1288.0,94.64140875133404,88679.0,937.0,86.10480976310122,119944.0,1393.0
20190505,9.478,4.116,7.332,3.198,51,50,56,49,110.04087193460492,80770.0,734.0,110.02872670807452,141717.0,1288.0,74.83618843683084,69897.0,934.0,68.90394265232975,96121.0,1395.0
20190506,10.81,4.368,8.524,3.546,51,50,56,49,112.74762550881954,83095.0,737.0,117.2904984423676,150601.0,1284.0,79.6948608137045,74435.0,934.0,71.00862068965517,98844.0,1392.0
20190507,9.67,5.046,7.04,3.418,51,50,56,49,165.32016348773843,121345.0,734.0,185.35560675883252,241333.0,1302.0,130.36977491961414,121635.0,933.0,114.40928571428572,160173.0,1400.0
20190508,9.27,5.196,7.104,3.37,51,50,56,49,164.58616010854817,121300.0,737.0,188.07367613200307,245060.0,1303.0,132.11682743837085,123265.0,933.0,114.87018544935806,161048.0,1402.0
20190509,10.394,5.116,7.352,3.33,51,50,56,49,162.6576454668471,120204.0,739.0,187.3597232897771,243755.0,1301.0,130.73475935828878,122237.0,935.0,114.41940085592012,160416.0,1402.0
20190510,10.058,5.334,7.538,3.808,51,50,56,49,169.94197031039135,125927.0,741.0,188.49424405218727,245608.0,1303.0,135.92497320471597,126818.0,933.0,116.76512455516014,164055.0,1405.0
20190511,10.67,4.824,8.206,3.862,51,50,56,49,136.43783783783783,100964.0,740.0,150.56444099378882,193927.0,1288.0,101.47058823529412,94875.0,935.0,90.26942266571632,126648.0,1403.0
20190512,10.566,4.548,7.78,3.46,51,50,56,49,113.5445945945946,84023.0,740.0,114.7568199532346,147233.0,1283.0,76.45454545454545,71485.0,935.0,70.79441260744986,98829.0,1396.0
20190513,9.24,5.056,6.59,3.352,51,50,56,49,158.9850948509485,117331.0,738.0,180.76362240982348,235535.0,1303.0,127.0203426124197,118637.0,934.0,111.62098501070663,156381.0,1401.0
20190514,10.574,5.802,7.7,4.062,51,50,56,49,163.09336941813262,120526.0,739.0,187.6871165644172,244744.0,1304.0,131.6830835117773,122992.0,934.0,114.02993585174626,159984.0,1403.0
20190515,9.48,5.646,7.184,3.808,51,50,56,49,166.75,122728.0,736.0,191.1383551114528,248671.0,1301.0,133.50374331550802,124826.0,935.0,115.86324786324786,162672.0,1404.0
20190516,9.854,5.444,7.592,3.772,51,50,56,49,164.7131258457375,121723.0,739.0,188.65414110429447,246005.0,1304.0,131.6260683760684,123202.0,936.0,113.8096935138988,159675.0,1403.0
20190517,10.404,5.708,7.908,4.104,51,50,56,49,167.95528455284554,123951.0,738.0,191.46815042210284,249483.0,1303.0,134.0352564102564,125457.0,936.0,115.83190883190883,162628.0,1404.0
20190518,10.45,5.176,7.858,4.012,51,50,56,49,134.8470906630582,99652.0,739.0,144.7024087024087,186232.0,1287.0,100.37393162393164,93950.0,936.0,88.3944365192582,123929.0,1402.0
20190519,1.724,0.814,0.976,0.744,51,50,56,49,95.34328358208955,70268.0,737.0,100.80202650038972,129329.0,1283.0,67.52896995708154,62937.0,932.0,63.34960516870065,88246.0,1393.0
20190520,8.862,5.22,7.002,3.368,51,50,56,49,160.63956639566396,118552.0,738.0,180.74193548387092,235326.0,1302.0,128.4501607717042,119844.0,933.0,112.01070663811564,156927.0,1401.0
20190521,9.952,5.832,7.636,4.064,51,50,56,49,163.25644504748982,120320.0,737.0,183.75460122699383,239616.0,1304.0,130.08351177730194,121498.0,934.0,114.08766928011404,160065.0,1403.0
20190522,10.63,5.806,7.682,4.052,51,50,56,49,164.5772357723577,121458.0,738.0,186.3279569892473,242599.0,1302.0,132.2015005359057,123344.0,933.0,114.5419034090909,161275.0,1408.0
20190523,10.08,5.674,7.546,3.932,51,50,56,49,164.38263229308006,121150.0,737.0,186.9133435582822,243735.0,1304.0,130.93903743315508,122428.0,935.0,115.76780626780626,162538.0,1404.0
20190524,9.296,5.514,7.23,4.086,51,50,56,49,169.869918699187,125364.0,738.0,188.76533742331287,246150.0,1304.0,135.8354700854701,127142.0,936.0,120.9478943611706,169448.0,1401.0
20190525,9.924,4.802,6.99,4.45,51,50,56,49,139.01626016260164,102594.0,738.0,149.2166149068323,192191.0,1288.0,102.96901709401708,96379.0,936.0,97.38785714285714,136343.0,1400.0
20190526,10.04,4.718,7.25,3.866,51,50,56,49,108.16010854816824,79714.0,737.0,112.04428904428904,144201.0,1287.0,76.0171489817792,70924.0,933.0,74.73869346733669,104111.0,1393.0
20190527,3.9,2.08,2.768,1.4,51,50,56,49,157.87074829931973,116035.0,735.0,174.53072196620585,227239.0,1302.0,125.69206008583691,117145.0,932.0,108.57498223169866,152765.0,1407.0
20190528,9.902,5.956,8.07,4.222,51,50,56,49,161.9402985074627,119350.0,737.0,186.1242331288344,242706.0,1304.0,130.97433155080213,122461.0,935.0,114.25392296718972,160184.0,1402.0
20190529,10.508,5.828,8.196,4.286,51,50,56,49,164.5923913043478,121140.0,736.0,186.7596006144393,243161.0,1302.0,132.3397435897436,123870.0,936.0,113.86823361823362,159871.0,1404.0
20190530,9.138,5.272,7.088,3.736,51,50,56,49,162.98783783783784,120611.0,740.0,185.24003067484665,241553.0,1304.0,130.3572192513369,121884.0,935.0,113.0355366027008,159041.0,1407.0
20190531,10.428,5.874,7.472,4.296,51,50,56,49,166.52238805970148,122727.0,737.0,187.3021472392638,244242.0,1304.0,133.02564102564102,124512.0,936.0,114.94729344729345,161386.0,1404.0
20190601,10.724,5.204,7.186,4.052,51,50,56,49,134.97142857142856,99204.0,735.0,145.66252909231963,187759.0,1289.0,99.44646680942184,92883.0,934.0,88.37624466571835,124257.0,1406.0
20190602,10.444,4.968,7.396,3.704,51,50,56,49,106.74114441416894,78348.0,734.0,108.1973581973582,139250.0,1287.0,74.2921589688507,69166.0,931.0,68.32830459770115,95113.0,1392.0
20190603,10.89,6.05,7.546,4.224,51,50,56,49,159.9336941813261,118191.0,739.0,182.5395241749808,237849.0,1303.0,128.22115384615384,120015.0,936.0,111.70320284697507,156943.0,1405.0
20190604,10.742,6.24,8.22,4.304,51,50,56,49,162.0,119718.0,739.0,185.4488854727133,241269.0,1301.0,130.80448717948718,122433.0,936.0,113.25817923186344,159241.0,1406.0
20190605,10.01,5.802,7.554,4.34,51,50,56,49,167.58265582655827,123676.0,738.0,190.55751533742333,248487.0,1304.0,134.67948717948718,126060.0,936.0,117.5231646471846,164885.0,1403.0
20190606,4.72,2.736,3.414,2.248,51,50,56,49,109.59239130434784,80660.0,736.0,115.82192846034216,148947.0,1286.0,79.21114683815648,73904.0,933.0,71.79985704074339,100448.0,1399.0
20190607,6.572,3.578,5.12,2.494,51,50,56,49,155.6689189189189,115195.0,740.0,169.54719877206446,220920.0,1303.0,120.58502673796792,112747.0,935.0,106.9058487874465,149882.0,1402.0
20190608,11.138,5.308,7.432,4.278,51,50,56,49,129.9471544715447,95901.0,738.0,139.0899922420481,179287.0,1289.0,96.30975348338691,89857.0,933.0,86.17735042735043,120993.0,1404.0
20190609,7.784,4.28,5.562,3.142,51,50,56,49,99.95918367346938,73470.0,735.0,102.06915306915307,131363.0,1287.0,70.23415682062299,65388.0,931.0,64.40530846484936,89781.0,1394.0
20190610,8.156,4.62,5.79,3.114,51,50,56,49,159.25474254742548,117530.0,738.0,178.7191097467383,232871.0,1303.0,126.52350427350429,118426.0,936.0,107.43335709194584,150729.0,1403.0
20190611,10.548,6.126,7.79,4.316,51,50,56,49,161.8804347826087,119144.0,736.0,182.2693783576362,237497.0,1303.0,129.63636363636363,121210.0,935.0,112.03914590747333,157415.0,1405.0
20190612,10.234,6.28,7.108,4.454,51,50,56,49,163.87127371273712,120937.0,738.0,183.6134969325153,239432.0,1304.0,130.85026737967914,122345.0,935.0,113.37437722419928,159291.0,1405.0
20190613,11.054,6.138,7.05,4.216,51,50,56,49,162.84979702300407,120346.0,739.0,183.6104294478528,239428.0,1304.0,130.29304812834224,121824.0,935.0,113.3547466095646,158810.0,1401.0
20190614,10.896,5.974,7.398,4.544,51,50,56,49,166.68606224627877,123181.0,739.0,182.1878834355828,237573.0,1304.0,131.92735042735043,123484.0,936.0,114.45693950177936,160812.0,1405.0
20190615,9.234,4.844,6.004,3.752,51,50,56,49,134.3989145183175,99052.0,737.0,143.74611801242236,185145.0,1288.0,98.24197002141328,91758.0,934.0,89.15527065527066,125174.0,1404.0
20190616,10.998,5.32,8.04,3.946,51,50,56,49,101.82702702702704,75352.0,740.0,103.97739672642244,133403.0,1283.0,73.9344790547798,68833.0,931.0,66.03922967189729,92587.0,1402.0
20190617,10.674,6.242,8.134,4.288,51,50,56,49,157.9308943089431,116553.0,738.0,176.88266871165644,230655.0,1304.0,127.068669527897,118428.0,932.0,111.00142551674982,155735.0,1403.0
20190618,5.768,3.134,4.318,1.762,51,50,56,49,161.94822888283375,118870.0,734.0,179.13957055214723,233598.0,1304.0,128.6192513368984,120259.0,935.0,110.7524964336662,155275.0,1402.0
20190619,10.262,5.574,7.01,3.714,51,50,56,49,162.06495263870096,119766.0,739.0,180.2561349693252,235054.0,1304.0,129.8235294117647,121385.0,935.0,112.61840228245364,157891.0,1402.0
20190620,11.632,6.154,8.36,4.388,51,50,56,49,165.99320652173913,122171.0,736.0,183.7569018404908,239619.0,1304.0,131.22863247863248,122830.0,936.0,113.9402560455192,160200.0,1406.0
20190621,10.236,5.616,7.812,3.978,51,50,56,49,167.39645776566758,122869.0,734.0,184.0176380368098,239959.0,1304.0,133.1153846153846,124596.0,936.0,114.53423680456493,160577.0,1402.0
20190622,11.234,5.602,8.27,4.31,51,50,56,49,135.16486486486485,100022.0,740.0,142.49922360248448,183539.0,1288.0,101.13155080213905,94558.0,935.0,88.91045845272207,124119.0,1396.0
20190623,10.24,4.886,7.744,3.866,51,50,56,49,105.26558265582656,77686.0,738.0,105.81556420233464,135973.0,1285.0,73.68347639484979,68673.0,932.0,66.67887931034483,92817.0,1392.0
20190624,10.468,6.17,8.586,4.568,51,50,56,49,160.94301221166893,118615.0,737.0,175.48924731182797,228487.0,1302.0,128.38222698072806,119909.0,934.0,108.19529579472558,151798.0,1403.0
20190625,10.684,6.514,8.292,4.444,51,50,56,49,163.29905277401895,120678.0,739.0,179.3891020721412,233744.0,1303.0,126.18024439918534,123909.0,982.0,110.94079885877318,155539.0,1402.0
20190626,10.132,5.772,7.692,4.466,51,50,56,49,166.15896739130434,122293.0,736.0,180.17818740399383,234592.0,1302.0,128.77685950413223,124656.0,968.0,112.3406985032074,157614.0,1403.0
20190627,9.886,5.8,7.67,3.924,51,50,56,49,163.3066485753053,120357.0,737.0,176.66922486569456,230200.0,1303.0,127.81902792140642,123601.0,967.0,109.87900355871886,154380.0,1405.0
20190628,9.216,5.52,7.436,3.832,51,50,56,49,168.6260162601626,124446.0,738.0,182.04677914110428,237389.0,1304.0,131.15336787564766,126563.0,965.0,113.44389204545456,159729.0,1408.0
20190629,8.404,4.202,6.298,3.734,51,50,56,49,129.3940620782726,95881.0,741.0,135.722049689441,174810.0,1288.0,92.6687370600414,89518.0,966.0,84.98789173789174,119323.0,1404.0
20190630,9.952,5.112,7.236,4.164,51,50,56,49,102.74355495251018,75722.0,737.0,105.30607476635514,135213.0,1284.0,71.72124352331606,69211.0,965.0,66.52177016416844,93197.0,1401.0
20190701,11.342,6.796,8.638,4.88,51,50,56,49,160.59945872801083,118683.0,739.0,173.75192012288787,226225.0,1302.0,124.29782833505688,120196.0,967.0,108.44825124910778,151936.0,1401.0
20190702,11.616,6.758,8.866,5.016,51,50,56,49,164.57608695652175,121128.0,736.0,176.5973926380368,230283.0,1304.0,128.2559585492228,123767.0,965.0,110.84982206405694,155744.0,1405.0
20190703,11.986,6.71,8.916,4.834,51,50,56,49,165.280868385346,121812.0,737.0,178.19354838709677,232008.0,1302.0,128.77352637021716,124524.0,967.0,111.46614397719172,156387.0,1403.0
20190704,11.492,6.594,8.714,4.946,51,50,56,49,165.96875,122153.0,736.0,179.51075268817203,233723.0,1302.0,129.26370217166493,124998.0,967.0,111.81094527363184,157318.0,1407.0
20190705,10.114,5.834,7.724,4.274,51,50,56,49,170.80216802168022,126052.0,738.0,183.29316960859555,238831.0,1303.0,131.87383660806617,127522.0,967.0,116.1457000710732,163417.0,1407.0
20190706,9.422,4.916,6.438,4.014,51,50,56,49,131.69157608695653,96925.0,736.0,136.22533022533025,175322.0,1287.0,94.0248190279214,90922.0,967.0,86.21398002853067,120872.0,1402.0
20190707,9.678,5.204,6.894,4.172,51,50,56,49,102.6195652173913,75528.0,736.0,104.68584758942455,134626.0,1286.0,70.86486486486487,68172.0,962.0,66.82285714285715,93552.0,1400.0
20190708,11.57,6.652,8.704,4.658,51,50,56,49,160.30758807588077,118307.0,738.0,174.78878648233487,227575.0,1302.0,125.0382626680455,120912.0,967.0,109.13309608540924,153332.0,1405.0
20190709,11.572,6.834,9.302,4.808,51,50,56,49,162.83853459972863,120012.0,737.0,178.2741935483871,232113.0,1302.0,129.47455867082036,124684.0,963.0,110.80470420527442,155459.0,1403.0
20190710,5.312,3.514,3.956,2.214,51,50,56,49,166.18478260869566,122312.0,736.0,180.16270145817344,234752.0,1303.0,129.306101344364,125039.0,967.0,111.39387464387464,156397.0,1404.0
20190711,7.154,4.404,6.206,2.986,51,50,56,49,162.4878048780488,119916.0,738.0,176.9447429009977,230559.0,1303.0,126.7445708376422,122562.0,967.0,109.64555160142348,154052.0,1405.0
20190712,11.52,6.5,8.598,4.758,51,50,56,49,169.797829036635,125141.0,737.0,183.01457055214723,238651.0,1304.0,132.3092037228542,127943.0,967.0,113.95803698435276,160225.0,1406.0
20190713,10.212,5.35,7.214,4.244,51,50,56,49,131.88227334235452,97461.0,739.0,137.70015576323988,176807.0,1284.0,94.2944214876033,91277.0,968.0,87.18972895863052,122240.0,1402.0
20190714,9.814,5.004,6.726,3.626,51,50,56,49,103.07356948228885,75656.0,734.0,104.63947163947164,134671.0,1287.0,70.72182006204757,68388.0,967.0,65.33906810035842,91148.0,1395.0
20190715,6.464,4.35,5.644,3.13,51,50,56,49,155.8431105047749,114233.0,733.0,166.80491551459292,217180.0,1302.0,121.22210743801652,117343.0,968.0,104.77975766215252,147006.0,1403.0
20190716,9.084,5.854,7.73,3.912,51,50,56,49,165.27951153324287,121811.0,737.0,174.52801227935532,227410.0,1303.0,127.801652892562,123712.0,968.0,110.28205128205128,154836.0,1404.0
20190717,9.25,5.916,7.736,4.332,51,50,56,49,167.36314363143632,123514.0,738.0,179.38372985418266,233737.0,1303.0,128.9751809720786,124719.0,967.0,111.43160878809356,157230.0,1411.0
20190718,9.444,5.98,7.212,4.112,51,50,56,49,167.44097693351424,123404.0,737.0,178.6838066001535,232825.0,1303.0,129.06921487603304,124939.0,968.0,112.41226818830242,157602.0,1402.0
20190719,9.274,5.758,7.348,4.042,51,50,56,49,171.22554347826087,126022.0,736.0,183.32463545663853,238872.0,1303.0,132.20764462809916,127977.0,968.0,114.43515237420269,161468.0,1411.0
20190720,7.216,3.774,4.784,3.352,51,50,56,49,128.1322537112011,94946.0,741.0,135.80652680652682,174783.0,1287.0,90.43730569948188,87272.0,965.0,84.6143977191732,118714.0,1403.0
20190721,5.762,3.09,4.486,2.448,51,50,56,49,98.80597014925372,72820.0,737.0,99.9052059052059,128578.0,1287.0,67.90342679127725,65391.0,963.0,63.98783977110158,89455.0,1398.0
20190722,9.81,6.072,7.726,4.082,51,50,56,49,161.39373297002726,118463.0,734.0,173.03225806451613,225288.0,1302.0,124.73553719008264,120744.0,968.0,108.48644793152638,152098.0,1402.0
20190723,9.806,5.868,7.672,4.364,51,50,56,49,160.63179347826087,118225.0,736.0,173.80491551459292,226294.0,1302.0,126.34436401240951,122175.0,967.0,108.8506075768406,152282.0,1399.0
20190724,7.898,4.574,5.412,3.254,51,50,56,49,162.34375,119485.0,736.0,173.73538461538462,225856.0,1300.0,126.08583247156152,121925.0,967.0,108.77722419928826,152832.0,1405.0
20190725,4.474,2.776,3.498,1.858,51,50,56,49,159.90353260869566,117689.0,736.0,170.55034588777863,221886.0,1301.0,124.54601861427092,120436.0,967.0,107.23911491791576,150242.0,1401.0
20190726,3.004,1.73,2.084,1.24,51,50,56,49,155.34100135317996,114797.0,739.0,162.80030721966205,211966.0,1302.0,119.96794208893483,116009.0,967.0,103.8511396011396,145807.0,1404.0
20190727,5.786,3.576,4.588,2.416,51,50,56,49,126.45663956639568,93325.0,738.0,134.12432012432012,172618.0,1287.0,91.2574974146846,88246.0,967.0,84.23945675482487,117851.0,1399.0
20190728,2.95,1.758,2.212,1.324,51,50,56,49,89.94979647218453,66293.0,737.0,91.57821011673153,117678.0,1285.0,60.94917012448133,58755.0,964.0,58.21745350500715,81388.0,1398.0
20190729,8.408,5.074,7.144,3.556,51,50,56,49,155.52452316076295,114155.0,734.0,166.6794773251345,216850.0,1301.0,119.32331606217616,115147.0,965.0,102.98790035587189,144698.0,1405.0
20190730,8.772,5.2,6.88,3.614,51,50,56,49,156.45590230664857,115308.0,737.0,166.78280890253262,217318.0,1303.0,119.64699792960664,115579.0,966.0,103.4517512508935,144729.0,1399.0
20190731,3.44,1.722,2.14,1.19,51,50,56,49,152.50271739130434,112242.0,736.0,158.52110514198006,206553.0,1303.0,117.10455486542445,113123.0,966.0,100.32380271622588,140353.0,1399.0
