일시,광진구,승차총승객수,하차총승객수,평균기온(°C),최저기온(°C),최고기온(°C),강수 계속시간(hr),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),평균 상대습도(%),합계 3시간 신적설(cm),안개 계속시간(hr),따릉이대여소,버스하차총승객수_sum,버스하차총승객수_mean,버스하차총승객수_size
20200608,10.232,176844.0,175165.0,25.0,19.8,32.0,0.0,0.0,5.5,2.1,63.6,0.0,0.0,78,96938.0,131.35230352303523,738.0
20200609,10.31,177829.0,175154.0,26.7,20.3,32.8,0.0,0.0,4.3,2.3,51.6,0.0,0.0,78,97985.0,133.49455040871933,734.0
20200610,5.766,177103.0,175659.0,25.8,22.5,32.1,6.58,6.2,6.2,2.0,63.8,0.0,0.0,78,99838.0,136.20463847203274,733.0
20200611,9.83,179486.0,176999.0,26.1,21.7,31.6,0.42,0.0,4.6,2.2,68.3,0.0,0.0,78,99512.0,134.6576454668471,739.0
20200612,11.202,188703.0,188140.0,24.7,21.6,27.6,0.0,0.0,3.0,1.7,68.6,0.0,0.0,78,101114.0,137.01084010840108,738.0
20200613,9.54,143261.0,143149.0,26.9,20.6,33.5,0.5,0.0,5.0,1.9,52.8,0.0,0.0,78,75963.0,103.21059782608695,736.0
20200614,9.65,107811.0,107383.0,24.0,20.1,28.8,3.83,1.1,5.9,2.9,70.6,0.0,0.0,78,55733.0,76.45130315500685,729.0
20200615,9.974,178384.0,176620.0,23.0,18.2,28.6,0.0,0.0,6.3,2.8,62.3,0.0,0.0,78,98036.0,133.92896174863387,732.0
20200616,9.928,180546.0,177329.0,24.4,20.0,30.7,0.0,0.0,4.4,2.2,63.0,0.0,0.0,78,99755.0,135.5366847826087,736.0
20200617,10.588,182022.0,178948.0,24.3,20.2,30.3,0.0,0.0,4.3,2.0,58.6,0.0,0.0,78,99914.0,136.1226158038147,734.0
20200618,11.174,181007.0,178592.0,23.4,20.3,27.3,0.0,0.0,3.4,1.6,61.4,0.0,0.0,78,98355.0,133.99863760217983,734.0
20200619,11.092,190909.0,190694.0,24.7,21.1,30.0,1.83,0.1,4.2,2.1,61.4,0.0,0.0,78,100962.0,136.99050203527815,737.0
20200620,10.758,148868.0,149133.0,24.9,20.7,29.7,0.0,0.0,4.6,2.1,62.6,0.0,0.0,78,76238.0,103.58423913043478,736.0
20200621,10.154,108436.0,107422.0,26.1,19.5,32.7,0.0,0.0,4.5,2.0,59.5,0.0,0.0,78,57392.0,78.19073569482289,734.0
20200622,9.648,174368.0,172338.0,28.6,21.7,35.4,0.0,0.0,4.1,2.0,50.5,0.0,0.0,78,97578.0,132.3989145183175,737.0
20200623,10.312,178717.0,175480.0,27.3,23.2,31.0,0.5,0.0,3.7,1.9,53.5,0.0,0.0,78,99159.0,135.0940054495913,734.0
20200624,2.07,170358.0,168191.0,22.3,19.9,26.3,19.17,37.6,5.7,2.7,83.5,0.0,0.0,78,97572.0,131.67611336032388,741.0
20200625,5.06,176623.0,173581.0,21.6,20.1,23.4,15.33,13.3,4.3,2.2,91.0,0.0,0.0,78,99760.0,135.7278911564626,735.0
20200626,9.178,193478.0,193373.0,21.8,19.2,25.7,5.83,2.1,5.3,3.2,82.1,0.0,0.0,78,102625.0,139.8160762942779,734.0
20200627,10.948,151768.0,152472.0,24.1,20.4,29.6,0.75,0.0,5.4,2.0,70.4,0.0,0.0,78,78348.0,106.74114441416894,734.0
20200628,11.762,114474.0,113633.0,25.2,21.5,30.1,0.0,0.0,4.7,2.4,70.5,0.0,0.0,78,58157.0,79.44945355191257,732.0
20200629,7.042,178804.0,176374.0,23.8,20.6,26.5,5.08,11.9,5.9,2.4,77.0,0.0,0.0,78,99129.0,135.6073871409029,731.0
20200630,3.952,176831.0,174130.0,20.1,18.4,23.1,18.42,64.7,7.6,4.0,83.0,0.0,0.0,78,100239.0,136.19429347826087,736.0
20200701,10.132,185556.0,183039.0,21.1,18.1,24.3,2.17,0.0,3.7,1.9,79.3,0.0,0.0,78,101092.0,138.10382513661202,732.0
20200702,10.74,186847.0,184791.0,24.2,20.4,29.8,0.0,0.0,3.4,1.9,74.5,0.0,0.0,78,101148.0,137.24287652645862,737.0
20200703,10.232,197676.0,197091.0,25.5,21.6,30.6,1.92,0.1,6.1,2.6,63.5,0.0,0.0,78,104160.0,141.71428571428572,735.0
20200704,10.608,153838.0,154343.0,24.2,20.4,29.5,4.83,1.6,4.4,2.1,63.9,0.0,0.0,78,78303.0,106.97131147540983,732.0
20200705,11.508,112465.0,110882.0,23.8,19.9,27.6,0.0,0.0,3.5,1.9,68.6,0.0,0.0,78,57255.0,77.89795918367346,735.0
20200706,10.302,184832.0,182796.0,25.6,21.8,30.9,0.0,0.0,4.7,2.1,66.6,0.0,0.0,78,100542.0,135.86756756756756,740.0
20200707,8.708,185755.0,182413.0,24.1,22.1,28.1,1.25,0.0,4.0,2.5,75.5,0.0,0.0,78,100978.0,137.57220708446866,734.0
20200708,10.484,188814.0,186338.0,25.5,21.3,30.4,0.0,0.0,3.7,2.0,71.9,0.0,0.0,78,102895.0,139.4241192411924,738.0
20200709,9.5,188462.0,185715.0,27.5,21.8,32.9,0.0,0.0,3.6,1.7,64.6,0.0,0.0,78,102197.0,138.8546195652174,736.0
20200710,9.364,194893.0,194080.0,24.5,22.7,27.7,4.67,2.2,6.6,2.8,75.0,0.0,0.0,78,103368.0,140.44565217391303,736.0
20200711,11.314,154645.0,153341.0,25.8,22.2,30.2,0.0,0.0,5.0,2.6,62.6,0.0,0.0,78,78216.0,106.12754409769336,737.0
20200712,5.756,111482.0,110439.0,23.5,21.7,26.0,5.42,2.9,3.6,2.4,71.9,0.0,0.0,78,56642.0,76.75067750677506,738.0
20200713,0.526,173204.0,171968.0,18.7,17.7,21.7,22.92,47.6,5.9,4.0,94.8,0.0,0.0,78,97632.0,131.93513513513514,740.0
20200714,7.702,183649.0,181011.0,20.3,17.2,24.3,9.83,11.5,4.4,2.8,79.4,0.0,0.0,78,100088.0,135.07152496626182,741.0
20200715,9.75,193223.0,191167.0,23.4,18.9,28.7,0.0,0.0,3.4,2.0,63.1,0.0,0.0,78,103710.0,140.719131614654,737.0
20200716,9.516,191063.0,188633.0,25.0,20.4,29.7,0.0,0.0,3.5,1.8,70.9,0.0,0.0,78,103012.0,139.96195652173913,736.0
20200717,9.988,197864.0,197686.0,26.0,21.5,31.6,0.58,0.0,5.6,1.9,72.0,0.0,0.0,78,104724.0,142.28804347826087,736.0
20200718,10.198,153140.0,154040.0,26.1,22.8,31.0,0.0,0.0,4.0,1.6,71.6,0.0,0.0,78,78579.0,106.47560975609755,738.0
20200719,6.658,95986.0,94820.0,24.0,20.6,26.6,5.67,29.1,4.3,2.7,81.6,0.0,0.0,78,51609.0,70.40791268758527,733.0
20200720,7.488,178233.0,176358.0,23.8,22.4,26.6,10.33,3.6,7.0,3.7,86.3,0.0,0.0,78,98705.0,133.38513513513513,740.0
20200721,9.018,189023.0,186502.0,25.0,21.4,30.5,0.83,0.0,4.2,1.6,77.0,0.0,0.0,78,102767.0,139.25067750677508,738.0
20200722,5.166,183637.0,180829.0,23.7,22.6,25.7,11.17,11.5,3.4,1.6,89.3,0.0,0.0,78,102265.0,138.00944669365722,741.0
20200723,0.974,178962.0,176700.0,21.1,18.5,22.6,22.67,103.1,8.3,3.6,95.5,0.0,0.0,78,99822.0,136.36885245901638,732.0
20200724,6.256,191309.0,190956.0,22.5,18.7,26.8,8.25,2.9,8.7,4.6,74.3,0.0,0.0,78,103128.0,139.36216216216215,740.0
20200725,9.786,148965.0,149440.0,24.3,22.3,29.0,0.5,0.0,6.1,3.1,69.3,0.0,0.0,78,77626.0,105.47010869565216,736.0
20200726,9.552,112443.0,111784.0,25.4,21.6,29.6,0.42,0.0,3.3,2.0,69.3,0.0,0.0,78,57820.0,78.66666666666667,735.0
20200727,5.268,177294.0,176052.0,24.3,22.9,25.5,16.92,2.2,3.2,2.2,86.4,0.0,0.0,78,99238.0,135.7564979480164,731.0
20200728,5.74,183475.0,180461.0,24.4,22.7,26.4,10.17,0.4,3.1,2.0,84.8,0.0,0.0,78,100988.0,137.0257801899593,737.0
20200729,2.714,178555.0,175429.0,23.7,22.6,24.9,18.17,50.1,3.4,2.0,95.8,0.0,0.0,78,99201.0,134.9673469387755,735.0
20200730,8.03,184500.0,181924.0,25.3,23.4,28.4,5.25,0.1,3.8,2.1,85.5,0.0,0.0,78,100837.0,135.8989218328841,742.0
20200731,8.478,194192.0,195058.0,26.2,22.8,29.6,2.42,1.5,4.6,2.0,81.9,0.0,0.0,78,102989.0,139.74084124830392,737.0
20200801,3.398,125428.0,126104.0,25.3,24.3,26.9,16.5,39.1,4.9,1.7,90.9,0.0,0.0,78,66796.0,91.1268758526603,733.0
20200802,1.234,91878.0,90505.0,24.9,23.5,26.4,23.25,31.4,7.5,2.3,96.3,0.0,0.0,78,48004.0,65.75890410958904,730.0
20200803,1.754,164113.0,162248.0,25.0,23.9,26.3,19.92,102.6,8.3,3.0,96.3,0.0,0.0,78,90566.0,122.7181571815718,738.0
20200804,4.172,171151.0,168536.0,27.0,25.0,29.4,11.67,3.9,5.7,3.5,89.3,0.0,0.0,78,96696.0,130.8470906630582,739.0
20200805,2.71,171812.0,169099.0,26.5,25.5,29.1,12.67,18.5,4.6,1.9,92.1,0.0,0.0,78,97568.0,133.28961748633878,732.0
20200806,4.218,181014.0,177832.0,24.1,22.9,26.0,12.33,75.7,6.5,3.3,92.8,0.0,0.0,78,97350.0,132.26902173913044,736.0
20200807,5.822,191782.0,190958.0,24.3,22.6,26.1,2.5,0.0,3.3,1.8,85.3,0.0,0.0,78,103020.0,139.59349593495935,738.0
20200808,3.216,141768.0,142542.0,24.2,22.7,26.1,10.42,19.1,3.7,2.3,89.5,0.0,0.0,78,74356.0,101.16462585034012,735.0
20200809,1.614,90384.0,90560.0,24.9,23.7,25.8,20.25,50.3,6.8,2.6,95.4,0.0,0.0,78,47550.0,64.78201634877384,734.0
20200810,2.26,177475.0,174639.0,26.5,24.7,29.5,17.67,44.6,4.3,2.0,91.6,0.0,0.0,78,98065.0,133.60354223433242,734.0
20200811,4.214,178465.0,175329.0,24.6,22.4,27.3,10.17,97.0,4.7,2.2,92.5,0.0,0.0,78,98396.0,133.3279132791328,738.0
20200812,5.488,187034.0,184573.0,27.2,23.5,31.3,0.0,0.0,4.3,1.9,83.9,0.0,0.0,78,102658.0,138.914749661705,739.0
20200813,5.732,183103.0,180349.0,28.0,26.3,30.3,0.0,0.0,4.9,2.5,82.4,0.0,0.0,78,99721.0,134.7581081081081,740.0
20200814,5.806,187736.0,188139.0,27.1,26.5,28.0,2.92,0.4,5.7,3.5,86.1,0.0,0.0,78,99477.0,134.79268292682926,738.0
20200815,2.744,117121.0,120045.0,26.1,25.0,27.0,17.08,69.0,5.6,1.9,96.0,0.0,0.0,78,61052.0,83.2905866302865,733.0
20200816,5.896,101906.0,101244.0,27.4,25.3,30.8,0.0,0.0,5.2,3.0,82.6,0.0,0.0,78,54248.0,74.21067031463748,731.0
20200817,6.52,121703.0,119907.0,28.2,26.1,32.2,0.0,0.0,4.1,2.3,77.9,0.0,0.0,78,67097.0,90.91734417344172,738.0
20200818,6.514,168012.0,166303.0,27.5,24.0,31.9,0.0,0.0,3.6,1.6,76.3,0.0,0.0,78,95047.0,128.789972899729,738.0
20200819,7.408,160841.0,159039.0,27.1,23.6,31.4,0.0,0.0,4.4,2.0,76.8,0.0,0.0,78,92746.0,126.18503401360545,735.0
20200820,7.354,156874.0,155727.0,27.7,25.0,31.7,0.0,0.0,4.2,1.7,76.0,0.0,0.0,78,91218.0,123.76933514246949,737.0
20200821,6.598,157506.0,157020.0,26.6,25.2,29.2,4.67,2.5,3.5,1.6,83.1,0.0,0.0,78,90280.0,122.82993197278913,735.0
20200822,3.556,94106.0,94341.0,24.3,21.7,27.6,6.25,42.6,5.5,2.1,87.4,0.0,0.0,78,57477.0,78.41336971350614,733.0
20200823,7.844,73499.0,72404.0,25.3,21.5,29.9,0.0,0.0,3.9,1.9,78.4,0.0,0.0,78,42664.0,58.28415300546448,732.0
20200824,8.426,148600.0,147327.0,27.8,23.7,32.0,0.0,0.0,4.9,2.2,71.6,0.0,0.0,78,88425.0,119.9796472184532,737.0
20200825,7.95,150274.0,148181.0,29.9,26.0,34.5,0.0,0.0,4.6,2.1,69.5,0.0,0.0,78,89944.0,122.37278911564626,735.0
20200826,3.776,145362.0,143597.0,30.2,27.0,34.5,4.75,0.6,6.5,3.4,68.3,0.0,0.0,78,89507.0,122.2773224043716,732.0
20200827,2.77,135446.0,133263.0,27.1,25.6,28.6,15.08,8.7,7.0,3.6,84.6,0.0,0.0,78,83617.0,113.6100543478261,736.0
20200828,5.614,148241.0,148126.0,27.3,26.0,29.7,9.25,13.6,4.4,1.6,89.1,0.0,0.0,78,89085.0,120.38513513513512,740.0
20200829,2.886,87095.0,86650.0,26.8,25.5,29.0,9.5,13.6,4.0,1.3,90.1,0.0,0.0,78,56061.0,76.48158253751706,733.0
20200830,4.618,62576.0,61667.0,26.8,24.4,30.6,11.08,42.5,4.8,2.1,88.8,0.0,0.0,78,39151.0,53.92699724517907,726.0
20200831,7.954,137966.0,136663.0,26.4,23.8,30.0,0.17,0.0,4.3,2.8,77.9,0.0,0.0,78,82322.0,112.15531335149863,734.0
20200901,7.52,136404.0,135038.0,26.6,23.8,29.5,0.75,0.0,3.6,1.9,72.4,0.0,0.0,78,81401.0,111.2035519125683,732.0
20200902,1.32,128452.0,126919.0,24.3,22.6,26.4,20.08,33.3,4.0,2.3,91.3,0.0,0.0,78,78516.0,107.2622950819672,732.0
20200903,7.486,130284.0,128440.0,22.7,20.0,25.6,11.0,29.8,9.8,4.8,82.0,0.0,0.0,78,78626.0,107.41256830601093,732.0
20200904,11.718,148640.0,148555.0,23.3,19.9,27.5,0.0,0.0,5.6,2.7,63.9,0.0,0.0,78,83306.0,113.80601092896175,732.0
20200905,11.626,97383.0,97171.0,23.3,19.2,27.3,0.0,0.0,3.5,2.0,66.6,0.0,0.0,78,57084.0,77.66530612244898,735.0
20200906,5.066,66846.0,65909.0,21.7,19.5,24.4,8.58,6.4,4.8,2.7,80.0,0.0,0.0,78,39080.0,53.829201101928376,726.0
20200907,0.352,128613.0,127287.0,19.2,17.5,20.6,24.0,61.0,7.9,4.2,93.5,0.0,0.0,78,78962.0,107.7244201909959,733.0
20200908,9.45,143391.0,141502.0,23.4,20.6,26.5,1.0,0.0,7.0,4.2,71.5,0.0,0.0,78,83705.0,112.96221322537112,741.0
20200909,6.696,140421.0,138381.0,21.1,19.0,25.3,4.83,1.3,7.6,2.1,83.4,0.0,0.0,78,81512.0,111.3551912568306,732.0
20200910,9.912,145085.0,142926.0,22.8,18.8,27.0,2.25,3.9,4.2,2.0,75.8,0.0,0.0,78,83829.0,114.36425648021827,733.0
20200911,5.716,150971.0,150149.0,22.4,19.2,27.1,7.83,1.2,4.9,2.8,72.6,0.0,0.0,78,86552.0,118.07912687585268,733.0
20200912,3.194,97090.0,97184.0,20.2,18.1,23.2,18.58,5.7,3.9,2.0,83.8,0.0,0.0,78,58360.0,79.29347826086956,736.0
20200913,11.15,79475.0,78207.0,21.5,16.7,26.6,0.0,0.0,3.5,1.9,70.4,0.0,0.0,78,44198.0,60.962758620689655,725.0
20200914,9.512,153402.0,151123.0,21.3,17.6,24.9,0.42,0.0,4.3,1.8,79.3,0.0,0.0,78,88996.0,121.41336971350614,733.0
20200915,10.2,158004.0,155197.0,23.0,18.9,27.7,0.0,0.0,3.3,1.6,76.4,0.0,0.0,78,90450.0,122.72727272727272,737.0
20200916,8.346,154489.0,152320.0,22.5,21.3,24.9,5.75,0.3,3.4,1.9,79.9,0.0,0.0,78,89986.0,122.5967302452316,734.0
20200917,10.168,159650.0,157159.0,21.3,20.1,23.6,0.0,0.0,3.7,2.1,70.3,0.0,0.0,78,91116.0,124.13623978201636,734.0
20200918,11.222,171109.0,170763.0,21.5,18.1,25.8,0.0,0.0,6.0,2.8,62.0,0.0,0.0,78,94104.0,126.99595141700404,741.0
20200919,11.734,127474.0,128020.0,21.2,17.6,26.2,1.0,0.3,5.3,2.2,59.3,0.0,0.0,78,70303.0,95.39077340569878,737.0
20200920,11.774,93463.0,92863.0,19.7,15.6,24.9,0.0,0.0,4.9,2.0,57.6,0.0,0.0,78,50518.0,68.91950886766712,733.0
20200921,10.856,165157.0,163118.0,19.1,13.6,25.3,0.0,0.0,2.9,1.7,56.1,0.0,0.0,78,93148.0,127.07776261937244,733.0
20200922,11.164,167363.0,164552.0,20.2,15.5,25.6,0.0,0.0,4.6,2.8,55.3,0.0,0.0,78,94204.0,128.3433242506812,734.0
20200923,10.342,169525.0,166937.0,19.2,15.2,23.8,0.0,0.0,5.3,3.3,59.9,0.0,0.0,78,94750.0,128.91156462585033,735.0
20200924,9.902,170842.0,168356.0,20.6,16.8,25.4,0.0,0.0,5.7,3.7,59.6,0.0,0.0,78,95418.0,130.17462482946794,733.0
20200925,10.43,180847.0,179521.0,20.1,16.6,25.4,0.0,0.0,4.9,2.5,64.1,0.0,0.0,78,98240.0,132.75675675675674,740.0
20200926,11.186,133512.0,133858.0,19.3,14.8,24.8,0.0,0.0,6.2,2.4,62.5,0.0,0.0,78,72991.0,99.03799185888738,737.0
20200927,10.952,96778.0,96262.0,20.4,14.9,25.8,0.0,0.0,3.9,2.0,63.3,0.0,0.0,78,53003.0,71.91723202170964,737.0
20200928,10.354,172178.0,170294.0,20.7,15.7,26.5,0.0,0.0,3.6,2.0,66.0,0.0,0.0,78,96476.0,131.08152173913044,736.0
20200929,10.572,173670.0,174549.0,19.6,15.3,23.9,0.0,0.0,4.3,1.9,67.6,0.0,0.0,78,95779.0,130.13451086956522,736.0
20200930,5.804,81271.0,83322.0,19.6,16.2,25.7,2.67,38.3,4.1,1.7,78.0,0.0,0.0,78,45241.0,61.46875,736.0
20201001,7.512,61047.0,60977.0,18.8,15.6,23.6,0.0,0.0,4.7,2.1,74.9,0.0,0.0,78,31486.0,43.488950276243095,724.0
20201002,7.094,82599.0,83208.0,19.2,16.3,21.9,0.75,0.0,5.2,2.3,79.6,0.0,0.0,78,40456.0,55.34336525307798,731.0
20201003,9.372,102009.0,101539.0,19.9,18.3,23.2,1.08,0.0,3.6,1.6,72.5,0.0,0.0,78,50955.0,69.99313186813187,728.0
20201004,8.1,94572.0,93239.0,16.6,10.6,21.8,3.75,0.0,7.2,2.8,65.1,0.0,0.0,78,48696.0,66.52459016393442,732.0
20201005,8.53,168942.0,167218.0,13.3,8.5,18.4,0.0,0.0,5.1,2.5,57.3,0.0,0.0,78,93508.0,127.56889495225104,733.0
20201006,8.764,173057.0,170723.0,14.2,9.3,19.7,0.0,0.0,4.1,2.0,55.9,0.0,0.0,78,95215.0,129.01761517615176,738.0
20201007,8.748,175082.0,172468.0,16.0,9.9,22.0,0.0,0.0,3.4,1.9,48.9,0.0,0.0,78,95818.0,130.01085481682497,737.0
20201008,9.662,183112.0,183141.0,17.2,12.1,23.1,0.0,0.0,5.4,3.1,53.0,0.0,0.0,78,97924.0,131.97304582210242,742.0
20201009,10.304,130450.0,131017.0,17.2,12.4,23.3,0.0,0.0,5.2,3.0,53.4,0.0,0.0,78,66799.0,90.63636363636364,737.0
20201010,10.206,133821.0,133614.0,16.9,12.3,21.5,0.0,0.0,3.8,2.0,60.1,0.0,0.0,78,71198.0,96.21351351351352,740.0
20201011,8.916,101874.0,101656.0,16.9,12.7,20.8,0.0,0.0,4.1,1.8,68.5,0.0,0.0,78,51599.0,70.2983651226158,734.0
20201012,8.35,175719.0,174355.0,16.2,12.1,21.3,0.0,0.0,4.6,2.2,68.6,0.0,0.0,78,95835.0,130.3877551020408,735.0
20201013,8.53,179105.0,176140.0,13.6,8.6,18.4,0.0,0.0,4.7,2.2,52.3,0.0,0.0,78,96807.0,130.46765498652292,742.0
20201014,8.122,180722.0,178082.0,12.8,8.5,18.0,0.0,0.0,5.8,2.4,47.0,0.0,0.0,78,97911.0,132.67073170731706,738.0
20201015,7.668,180880.0,177879.0,11.7,6.5,18.5,0.0,0.0,3.7,1.5,41.8,0.0,0.0,78,97148.0,132.17414965986396,735.0
20201016,7.566,189363.0,188380.0,11.8,8.6,15.4,0.0,0.0,2.5,1.5,64.3,0.0,0.0,78,98646.0,133.48579161028417,739.0
20201017,8.85,152336.0,153262.0,13.1,8.7,18.6,0.0,0.0,4.3,1.8,64.3,0.0,0.0,78,76447.0,103.86820652173913,736.0
20201018,8.584,111391.0,111401.0,13.6,7.2,20.2,0.0,0.0,3.9,2.0,65.5,0.0,0.0,78,56824.0,77.84109589041095,730.0
20201019,8.19,178487.0,176716.0,15.1,9.8,21.3,0.0,0.0,3.4,1.7,74.4,0.0,0.0,78,97775.0,132.48644986449864,738.0
20201020,8.634,182795.0,180412.0,15.2,9.9,21.7,0.0,0.0,3.1,1.6,67.1,0.0,0.0,78,99237.0,134.64993215739486,737.0
20201021,8.078,182656.0,179695.0,14.1,11.8,17.3,0.0,0.0,3.8,1.9,69.4,0.0,0.0,78,98767.0,134.01221166892807,737.0
20201022,7.732,184981.0,181406.0,13.5,8.4,18.2,1.25,0.0,5.7,2.8,66.0,0.0,0.0,78,99780.0,135.57065217391303,736.0
20201023,6.972,195405.0,194898.0,8.6,5.4,13.3,0.0,0.0,5.5,3.0,51.5,0.0,0.0,78,101833.0,137.61216216216215,740.0
20201024,7.212,155295.0,155746.0,8.7,3.2,14.0,0.0,0.0,5.9,2.5,47.6,0.0,0.0,78,76457.0,103.88179347826087,736.0
20201025,7.296,117355.0,116770.0,11.8,5.4,18.2,0.0,0.0,3.8,1.7,62.5,0.0,0.0,78,57287.0,77.51962110960758,739.0
20201026,7.728,183057.0,181906.0,12.9,8.0,19.0,0.0,0.0,4.4,1.6,71.6,0.0,0.0,78,98150.0,133.35597826086956,736.0
20201027,8.444,185984.0,182755.0,14.0,9.0,19.4,0.0,0.0,3.4,1.8,74.1,0.0,0.0,78,98987.0,133.58569500674764,741.0
20201028,8.122,187208.0,184846.0,13.8,8.6,18.2,0.0,0.0,4.8,2.5,52.1,0.0,0.0,78,100742.0,136.87771739130434,736.0
20201029,8.086,188873.0,186478.0,10.8,5.5,16.1,0.0,0.0,4.5,2.0,40.3,0.0,0.0,78,100439.0,135.72837837837838,740.0
20201030,8.504,201445.0,199050.0,11.9,5.8,19.6,0.0,0.0,3.2,1.5,42.9,0.0,0.0,78,103118.0,139.53721244925575,739.0
20201031,8.696,162714.0,162796.0,13.6,8.5,18.2,0.0,0.0,5.0,2.6,60.3,0.0,0.0,78,78953.0,107.12754409769336,737.0
20201101,3.39,103280.0,103624.0,13.7,11.6,15.0,7.17,13.6,4.5,2.3,84.3,0.0,0.0,78,52559.0,71.21815718157181,738.0
20201102,7.66,183426.0,182234.0,10.8,7.9,15.6,2.33,1.7,4.9,2.3,58.3,0.0,0.0,78,98664.0,133.87245590230663,737.0
20201103,6.096,185475.0,182640.0,5.1,2.7,8.6,0.83,0.5,8.4,3.5,47.5,0.0,0.0,78,99653.0,135.21438263229308,737.0
20201104,6.844,185958.0,183487.0,4.9,0.2,10.8,0.0,0.0,4.2,2.3,43.9,0.0,0.0,78,99933.0,135.77853260869566,736.0
20201105,7.992,189434.0,186558.0,9.6,3.4,15.9,0.0,0.0,3.0,1.8,61.5,0.0,0.0,78,100324.0,136.12483039348712,737.0
20201106,8.818,198329.0,197900.0,13.5,9.9,17.2,0.0,0.0,3.3,1.7,63.3,0.0,0.0,78,101443.0,136.90013495276654,741.0
20201107,8.142,158579.0,159433.0,14.6,12.2,18.1,0.42,0.1,4.9,2.7,68.8,0.0,0.0,78,78110.0,105.840108401084,738.0
20201108,6.034,120064.0,119563.0,8.5,3.1,12.4,0.0,0.0,6.2,3.1,43.8,0.0,0.0,78,58098.0,79.26057298772169,733.0
20201109,6.662,182333.0,181643.0,5.5,0.7,8.9,0.0,0.0,4.0,1.8,40.9,0.0,0.0,78,97214.0,131.72628726287263,738.0
20201110,7.374,187880.0,185310.0,7.7,3.5,12.9,0.0,0.0,5.0,2.2,56.1,0.0,0.0,78,99679.0,135.06639566395663,738.0
20201111,8.098,192566.0,189941.0,9.3,3.5,16.5,0.0,0.0,2.6,1.6,53.5,0.0,0.0,78,102387.0,138.36081081081082,740.0
20201112,8.06,191126.0,188440.0,10.4,4.6,17.7,0.0,0.0,3.4,1.7,56.9,0.0,0.0,78,100834.0,136.446549391069,739.0
20201113,8.496,199522.0,199552.0,12.2,8.5,17.6,0.0,0.0,3.0,1.6,71.5,0.0,0.0,78,101586.0,137.4641407307172,739.0
20201114,8.078,156013.0,156736.0,12.5,6.8,19.3,0.0,0.0,4.0,1.7,66.9,0.0,0.0,78,76648.0,104.28299319727893,735.0
20201115,6.926,115849.0,115372.0,11.1,8.2,14.9,0.0,0.0,3.7,1.7,75.0,0.0,0.0,78,57397.0,78.41120218579235,732.0
20201116,8.228,182881.0,181482.0,12.4,7.5,18.3,0.0,0.0,4.1,1.6,70.1,0.0,0.0,78,97051.0,131.3274695534506,739.0
20201117,7.732,184595.0,182099.0,15.9,11.7,20.0,2.08,0.1,4.5,2.3,67.5,0.0,0.0,78,98450.0,133.40108401084012,738.0
20201118,4.078,180412.0,177627.0,16.6,14.8,18.7,10.83,12.2,3.6,2.6,91.4,0.0,0.0,78,99468.0,134.78048780487805,738.0
20201119,3.324,174627.0,171605.0,13.6,6.9,19.1,14.17,86.9,7.3,4.2,90.5,0.0,0.0,78,97762.0,133.3724420190996,733.0
20201120,5.836,190053.0,189403.0,2.8,0.3,7.0,4.5,0.0,5.6,3.2,74.3,0.0,0.0,78,100395.0,135.85250338294992,739.0
20201121,5.568,139586.0,139394.0,6.5,-0.3,12.8,1.67,0.2,4.8,2.1,67.9,0.0,0.0,78,71190.0,96.59430122116687,737.0
20201122,3.502,95191.0,94858.0,5.6,1.5,9.1,8.83,4.8,5.7,2.5,80.5,0.0,0.0,78,50197.0,68.48158253751706,733.0
20201123,5.516,171126.0,170416.0,1.7,-1.5,5.9,0.0,0.0,4.9,2.3,61.4,0.0,0.0,78,94458.0,128.5142857142857,735.0
20201124,5.67,166222.0,164054.0,2.9,0.2,6.4,0.0,0.0,3.8,1.8,54.5,0.0,0.0,78,91497.0,124.65531335149863,734.0
20201125,6.224,167254.0,165221.0,4.6,0.0,9.5,0.0,0.0,3.0,1.5,64.1,0.0,0.0,78,92434.0,125.93188010899182,734.0
20201126,5.998,163354.0,160937.0,5.6,1.9,10.9,0.0,0.0,3.6,1.7,66.5,0.0,0.0,78,89504.0,121.6086956521739,736.0
20201127,5.314,164627.0,163508.0,4.1,0.6,7.7,0.17,0.0,5.3,2.7,61.6,0.0,0.0,78,89337.0,121.38179347826087,736.0
20201128,3.768,108955.0,108651.0,-0.1,-2.3,2.8,0.0,0.0,5.3,2.8,50.0,0.0,0.0,78,61219.0,83.17798913043478,736.0
20201129,3.186,79398.0,79680.0,-0.6,-3.6,2.6,0.0,0.0,4.5,2.2,59.6,0.0,0.0,78,45216.0,61.93972602739726,730.0
20201130,4.862,154559.0,153857.0,-0.2,-3.6,4.3,0.0,0.0,4.6,1.9,57.8,0.0,0.0,78,87178.0,119.09562841530057,732.0
20201201,5.088,155626.0,153860.0,1.1,-3.6,6.7,0.0,0.0,4.0,1.9,44.5,0.0,0.0,78,86298.0,118.37860082304526,729.0
20201202,5.1,157904.0,156246.0,2.4,0.5,6.1,0.0,0.0,3.9,1.8,41.4,0.0,0.0,78,88294.0,121.11659807956104,729.0
20201203,4.582,156021.0,153938.0,0.7,-2.3,4.2,0.0,0.0,4.9,2.7,47.1,0.0,0.0,78,86613.0,118.81069958847736,729.0
