일시,성동구,승차총승객수,하차총승객수,평균기온(°C),최저기온(°C),최고기온(°C),강수 계속시간(hr),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),평균 상대습도(%),합계 3시간 신적설(cm),안개 계속시간(hr),따릉이대여소,버스하차총승객수_sum,버스하차총승객수_mean,버스하차총승객수_size
20200608,8.876,157976.0,159585.0,25.0,19.8,32.0,0.0,0.0,5.5,2.1,63.6,0.0,0.0,76,99853.0,100.96359959555106,989.0
20200609,8.864,161695.0,163578.0,26.7,20.3,32.8,0.0,0.0,4.3,2.3,51.6,0.0,0.0,76,101364.0,102.69908814589664,987.0
20200610,5.002,164248.0,166228.0,25.8,22.5,32.1,6.58,6.2,6.2,2.0,63.8,0.0,0.0,76,103943.0,104.99292929292928,990.0
20200611,8.872,162639.0,164816.0,26.1,21.7,31.6,0.42,0.0,4.6,2.2,68.3,0.0,0.0,76,103372.0,104.52173913043478,989.0
20200612,9.57,166768.0,169235.0,24.7,21.6,27.6,0.0,0.0,3.0,1.7,68.6,0.0,0.0,76,104365.0,105.525783619818,989.0
20200613,7.484,102226.0,102656.0,26.9,20.6,33.5,0.5,0.0,5.0,1.9,52.8,0.0,0.0,76,73693.0,74.58805668016194,988.0
20200614,8.002,68137.0,69639.0,24.0,20.1,28.8,3.83,1.1,5.9,2.9,70.6,0.0,0.0,76,50562.0,51.69938650306749,978.0
20200615,9.07,163250.0,165085.0,23.0,18.2,28.6,0.0,0.0,6.3,2.8,62.3,0.0,0.0,76,102394.0,103.63765182186236,988.0
20200616,8.722,166141.0,167566.0,24.4,20.0,30.7,0.0,0.0,4.4,2.2,63.0,0.0,0.0,76,103738.0,104.99797570850204,988.0
20200617,8.76,168242.0,170313.0,24.3,20.2,30.3,0.0,0.0,4.3,2.0,58.6,0.0,0.0,76,104208.0,105.794923857868,985.0
20200618,8.976,166513.0,168150.0,23.4,20.3,27.3,0.0,0.0,3.4,1.6,61.4,0.0,0.0,76,102953.0,103.99292929292928,990.0
20200619,9.084,171648.0,172895.0,24.7,21.1,30.0,1.83,0.1,4.2,2.1,61.4,0.0,0.0,76,105080.0,106.35627530364371,988.0
20200620,8.342,105523.0,105457.0,24.9,20.7,29.7,0.0,0.0,4.6,2.1,62.6,0.0,0.0,76,73285.0,74.4010152284264,985.0
20200621,8.312,70320.0,72085.0,26.1,19.5,32.7,0.0,0.0,4.5,2.0,59.5,0.0,0.0,76,52743.0,53.60060975609756,984.0
20200622,7.88,161246.0,162909.0,28.6,21.7,35.4,0.0,0.0,4.1,2.0,50.5,0.0,0.0,76,103087.0,104.33906882591091,988.0
20200623,8.522,165685.0,167496.0,27.3,23.2,31.0,0.5,0.0,3.7,1.9,53.5,0.0,0.0,76,104321.0,105.69503546099293,987.0
20200624,1.492,160819.0,163292.0,22.3,19.9,26.3,19.17,37.6,5.7,2.7,83.5,0.0,0.0,76,101392.0,102.41616161616162,990.0
20200625,4.084,164985.0,167206.0,21.6,20.1,23.4,15.33,13.3,4.3,2.2,91.0,0.0,0.0,76,105163.0,106.44028340080972,988.0
20200626,7.704,172498.0,174131.0,21.8,19.2,25.7,5.83,2.1,5.3,3.2,82.1,0.0,0.0,76,106650.0,108.16430020283975,986.0
20200627,9.334,108469.0,108324.0,24.1,20.4,29.6,0.75,0.0,5.4,2.0,70.4,0.0,0.0,76,76464.0,77.39271255060729,988.0
20200628,8.558,74204.0,75916.0,25.2,21.5,30.1,0.0,0.0,4.7,2.4,70.5,0.0,0.0,76,53406.0,54.32960325534079,983.0
20200629,5.936,163246.0,165618.0,23.8,20.6,26.5,5.08,11.9,5.9,2.4,77.0,0.0,0.0,76,104107.0,105.2649140546006,989.0
20200630,3.05,163147.0,165305.0,20.1,18.4,23.1,18.42,64.7,7.6,4.0,83.0,0.0,0.0,76,103086.0,104.23255813953487,989.0
20200701,8.648,168798.0,170784.0,21.1,18.1,24.3,2.17,0.0,3.7,1.9,79.3,0.0,0.0,76,105386.0,106.55813953488372,989.0
20200702,8.688,169029.0,170643.0,24.2,20.4,29.8,0.0,0.0,3.4,1.9,74.5,0.0,0.0,76,105348.0,106.62753036437248,988.0
20200703,8.6,173527.0,175626.0,25.5,21.6,30.6,1.92,0.1,6.1,2.6,63.5,0.0,0.0,76,108749.0,109.84747474747476,990.0
20200704,8.74,107362.0,107776.0,24.2,20.4,29.5,4.83,1.6,4.4,2.1,63.9,0.0,0.0,76,75748.0,76.97967479674797,984.0
20200705,9.326,72256.0,74818.0,23.8,19.9,27.6,0.0,0.0,3.5,1.9,68.6,0.0,0.0,76,53878.0,54.69847715736041,985.0
20200706,9.068,165368.0,167761.0,25.6,21.8,30.9,0.0,0.0,4.7,2.1,66.6,0.0,0.0,76,104661.0,105.93218623481782,988.0
20200707,7.532,167449.0,169453.0,24.1,22.1,28.1,1.25,0.0,4.0,2.5,75.5,0.0,0.0,76,105330.0,106.71732522796351,987.0
20200708,8.558,170785.0,172650.0,25.5,21.3,30.4,0.0,0.0,3.7,2.0,71.9,0.0,0.0,76,107403.0,108.8176291793313,987.0
20200709,8.328,170194.0,172072.0,27.5,21.8,32.9,0.0,0.0,3.6,1.7,64.6,0.0,0.0,76,107523.0,108.82894736842104,988.0
20200710,7.49,172286.0,174435.0,24.5,22.7,27.7,4.67,2.2,6.6,2.8,75.0,0.0,0.0,76,107870.0,109.06976744186046,989.0
20200711,8.666,108171.0,107341.0,25.8,22.2,30.2,0.0,0.0,5.0,2.6,62.6,0.0,0.0,76,76026.0,77.26219512195122,984.0
20200712,4.69,72418.0,73852.0,23.5,21.7,26.0,5.42,2.9,3.6,2.4,71.9,0.0,0.0,76,51936.0,52.78048780487805,984.0
20200713,0.416,159125.0,160853.0,18.7,17.7,21.7,22.92,47.6,5.9,4.0,94.8,0.0,0.0,76,101071.0,102.29858299595142,988.0
20200714,7.474,169845.0,171242.0,20.3,17.2,24.3,9.83,11.5,4.4,2.8,79.4,0.0,0.0,76,105581.0,106.86336032388664,988.0
20200715,8.836,174518.0,176205.0,23.4,18.9,28.7,0.0,0.0,3.4,2.0,63.1,0.0,0.0,76,109528.0,111.08316430020284,986.0
20200716,8.544,171845.0,173664.0,25.0,20.4,29.7,0.0,0.0,3.5,1.8,70.9,0.0,0.0,76,108062.0,109.59634888438134,986.0
20200717,8.64,174614.0,175948.0,26.0,21.5,31.6,0.58,0.0,5.6,1.9,72.0,0.0,0.0,76,109145.0,110.47064777327935,988.0
20200718,7.986,107482.0,107874.0,26.1,22.8,31.0,0.0,0.0,4.0,1.6,71.6,0.0,0.0,76,74700.0,75.6838905775076,987.0
20200719,4.626,64351.0,66243.0,24.0,20.6,26.6,5.67,29.1,4.3,2.7,81.6,0.0,0.0,76,48254.0,49.08850457782299,983.0
20200720,6.012,162735.0,164750.0,23.8,22.4,26.6,10.33,3.6,7.0,3.7,86.3,0.0,0.0,76,102548.0,104.10964467005076,985.0
20200721,8.376,170305.0,171963.0,25.0,21.4,30.5,0.83,0.0,4.2,1.6,77.0,0.0,0.0,76,107815.0,109.01415571284126,989.0
20200722,3.874,168787.0,171036.0,23.7,22.6,25.7,11.17,11.5,3.4,1.6,89.3,0.0,0.0,76,106362.0,107.7629179331307,987.0
20200723,0.748,167030.0,169536.0,21.1,18.5,22.6,22.67,103.1,8.3,3.6,95.5,0.0,0.0,76,104530.0,105.7995951417004,988.0
20200724,5.332,172342.0,173346.0,22.5,18.7,26.8,8.25,2.9,8.7,4.6,74.3,0.0,0.0,76,108737.0,110.0576923076923,988.0
20200725,8.114,107490.0,107903.0,24.3,22.3,29.0,0.5,0.0,6.1,3.1,69.3,0.0,0.0,76,76254.0,77.25835866261399,987.0
20200726,7.948,73376.0,75049.0,25.4,21.6,29.6,0.42,0.0,3.3,2.0,69.3,0.0,0.0,76,54144.0,55.02439024390244,984.0
20200727,4.66,162679.0,164959.0,24.3,22.9,25.5,16.92,2.2,3.2,2.2,86.4,0.0,0.0,76,104083.0,105.34716599190284,988.0
20200728,5.142,167710.0,169428.0,24.4,22.7,26.4,10.17,0.4,3.1,2.0,84.8,0.0,0.0,76,105362.0,106.74974670719352,987.0
20200729,2.304,164030.0,166230.0,23.7,22.6,24.9,18.17,50.1,3.4,2.0,95.8,0.0,0.0,76,103314.0,104.56882591093115,988.0
20200730,7.376,165925.0,167867.0,25.3,23.4,28.4,5.25,0.1,3.8,2.1,85.5,0.0,0.0,76,105394.0,106.67408906882592,988.0
20200731,7.68,169636.0,170967.0,26.2,22.8,29.6,2.42,1.5,4.6,2.0,81.9,0.0,0.0,76,107321.0,108.6244939271255,988.0
20200801,2.738,90547.0,90000.0,25.3,24.3,26.9,16.5,39.1,4.9,1.7,90.9,0.0,0.0,76,64872.0,65.65991902834008,988.0
20200802,0.992,60776.0,62780.0,24.9,23.5,26.4,23.25,31.4,7.5,2.3,96.3,0.0,0.0,76,43943.0,44.839795918367344,980.0
20200803,1.314,147357.0,149217.0,25.0,23.9,26.3,19.92,102.6,8.3,3.0,96.3,0.0,0.0,76,94485.0,95.6325910931174,988.0
20200804,3.544,154844.0,156824.0,27.0,25.0,29.4,11.67,3.9,5.7,3.5,89.3,0.0,0.0,76,102180.0,103.63083164300204,986.0
20200805,1.8,156832.0,158492.0,26.5,25.5,29.1,12.67,18.5,4.6,1.9,92.1,0.0,0.0,76,102098.0,103.44275582573457,987.0
20200806,2.924,167917.0,168321.0,24.1,22.9,26.0,12.33,75.7,6.5,3.3,92.8,0.0,0.0,76,102600.0,103.7411526794742,989.0
20200807,4.828,172851.0,173618.0,24.3,22.6,26.1,2.5,0.0,3.3,1.8,85.3,0.0,0.0,76,107623.0,108.93016194331985,988.0
20200808,2.528,103878.0,103438.0,24.2,22.7,26.1,10.42,19.1,3.7,2.3,89.5,0.0,0.0,76,71741.0,72.68591691995947,987.0
20200809,0.836,61104.0,62608.0,24.9,23.7,25.8,20.25,50.3,6.8,2.6,95.4,0.0,0.0,76,42619.0,43.3119918699187,984.0
20200810,1.548,161398.0,163420.0,26.5,24.7,29.5,17.67,44.6,4.3,2.0,91.6,0.0,0.0,76,101044.0,102.37487335359675,987.0
20200811,3.162,164456.0,166378.0,24.6,22.4,27.3,10.17,97.0,4.7,2.2,92.5,0.0,0.0,76,102966.0,104.2165991902834,988.0
20200812,5.17,170058.0,171499.0,27.2,23.5,31.3,0.0,0.0,4.3,1.9,83.9,0.0,0.0,76,107666.0,108.86349848331648,989.0
20200813,5.276,167445.0,168600.0,28.0,26.3,30.3,0.0,0.0,4.9,2.5,82.4,0.0,0.0,76,105003.0,106.17087967644083,989.0
20200814,4.962,166099.0,166149.0,27.1,26.5,28.0,2.92,0.4,5.7,3.5,86.1,0.0,0.0,76,104494.0,105.65621840242667,989.0
20200815,1.868,85422.0,84543.0,26.1,25.0,27.0,17.08,69.0,5.6,1.9,96.0,0.0,0.0,76,59181.0,60.14329268292683,984.0
20200816,5.024,69376.0,70879.0,27.4,25.3,30.8,0.0,0.0,5.2,3.0,82.6,0.0,0.0,76,51513.0,52.29746192893401,985.0
20200817,6.132,89184.0,91648.0,28.2,26.1,32.2,0.0,0.0,4.1,2.3,77.9,0.0,0.0,76,67223.0,68.17748478701826,986.0
20200818,6.404,152980.0,155123.0,27.5,24.0,31.9,0.0,0.0,3.6,1.6,76.3,0.0,0.0,76,100397.0,101.7193515704154,987.0
20200819,6.554,148535.0,150109.0,27.1,23.6,31.4,0.0,0.0,4.4,2.0,76.8,0.0,0.0,76,98071.0,99.26214574898783,988.0
20200820,6.98,145298.0,147465.0,27.7,25.0,31.7,0.0,0.0,4.2,1.7,76.0,0.0,0.0,76,96916.0,98.09311740890688,988.0
20200821,6.416,144276.0,145684.0,26.6,25.2,29.2,4.67,2.5,3.5,1.6,83.1,0.0,0.0,76,95026.0,96.18016194331985,988.0
20200822,2.654,71484.0,71515.0,24.3,21.7,27.6,6.25,42.6,5.5,2.1,87.4,0.0,0.0,76,55778.0,56.85830784913354,981.0
20200823,7.068,49324.0,50844.0,25.3,21.5,29.9,0.0,0.0,3.9,1.9,78.4,0.0,0.0,76,39972.0,40.70468431771894,982.0
20200824,7.754,139165.0,141293.0,27.8,23.7,32.0,0.0,0.0,4.9,2.2,71.6,0.0,0.0,76,93924.0,95.2576064908722,986.0
20200825,6.952,140673.0,142785.0,29.9,26.0,34.5,0.0,0.0,4.6,2.1,69.5,0.0,0.0,76,96017.0,97.1831983805668,988.0
20200826,3.276,138627.0,140480.0,30.2,27.0,34.5,4.75,0.6,6.5,3.4,68.3,0.0,0.0,76,93629.0,94.86220871327254,987.0
20200827,2.602,129621.0,131299.0,27.1,25.6,28.6,15.08,8.7,7.0,3.6,84.6,0.0,0.0,76,87264.0,88.32388663967612,988.0
20200828,4.928,137851.0,140092.0,27.3,26.0,29.7,9.25,13.6,4.4,1.6,89.1,0.0,0.0,76,93127.0,94.35359675785207,987.0
20200829,2.582,67172.0,67276.0,26.8,25.5,29.0,9.5,13.6,4.0,1.3,90.1,0.0,0.0,76,54630.0,55.574771108850456,983.0
20200830,4.39,42988.0,44378.0,26.8,24.4,30.6,11.08,42.5,4.8,2.1,88.8,0.0,0.0,76,36291.0,37.1453428863869,977.0
20200831,7.398,129306.0,131129.0,26.4,23.8,30.0,0.17,0.0,4.3,2.8,77.9,0.0,0.0,76,86578.0,88.07527975584944,983.0
20200901,8.036,127770.0,129498.0,26.6,23.8,29.5,0.75,0.0,3.6,1.9,72.4,0.0,0.0,76,84707.0,86.08434959349593,984.0
20200902,1.294,124631.0,126498.0,24.3,22.6,26.4,20.08,33.3,4.0,2.3,91.3,0.0,0.0,76,83297.0,84.65142276422765,984.0
20200903,6.276,124573.0,126513.0,22.7,20.0,25.6,11.0,29.8,9.8,4.8,82.0,0.0,0.0,76,82613.0,84.21304791029561,981.0
20200904,10.768,134718.0,135971.0,23.3,19.9,27.5,0.0,0.0,5.6,2.7,63.9,0.0,0.0,76,88059.0,89.30933062880325,986.0
20200905,10.566,71287.0,70878.0,23.3,19.2,27.3,0.0,0.0,3.5,2.0,66.6,0.0,0.0,76,56763.0,57.92142857142857,980.0
20200906,5.22,45384.0,46833.0,21.7,19.5,24.4,8.58,6.4,4.8,2.7,80.0,0.0,0.0,76,37017.0,37.73394495412844,981.0
20200907,0.306,125230.0,127666.0,19.2,17.5,20.6,24.0,61.0,7.9,4.2,93.5,0.0,0.0,76,82543.0,83.88516260162602,984.0
20200908,9.858,136094.0,137628.0,23.4,20.6,26.5,1.0,0.0,7.0,4.2,71.5,0.0,0.0,76,88693.0,89.95233265720081,986.0
20200909,6.67,133037.0,135094.0,21.1,19.0,25.3,4.83,1.3,7.6,2.1,83.4,0.0,0.0,76,86134.0,87.53455284552845,984.0
20200910,9.622,136090.0,138575.0,22.8,18.8,27.0,2.25,3.9,4.2,2.0,75.8,0.0,0.0,76,88975.0,90.23833671399596,986.0
20200911,5.692,139150.0,140820.0,22.4,19.2,27.1,7.83,1.2,4.9,2.8,72.6,0.0,0.0,76,90238.0,91.334008097166,988.0
20200912,3.592,74511.0,74077.0,20.2,18.1,23.2,18.58,5.7,3.9,2.0,83.8,0.0,0.0,76,58323.0,59.27134146341464,984.0
20200913,12.5,53120.0,54173.0,21.5,16.7,26.6,0.0,0.0,3.5,1.9,70.4,0.0,0.0,76,41918.0,42.81716036772217,979.0
20200914,9.474,142502.0,145030.0,21.3,17.6,24.9,0.42,0.0,4.3,1.8,79.3,0.0,0.0,76,92943.0,94.35837563451776,985.0
20200915,9.432,147820.0,150117.0,23.0,18.9,27.7,0.0,0.0,3.3,1.6,76.4,0.0,0.0,76,95511.0,96.76899696048632,987.0
20200916,6.77,147439.0,149305.0,22.5,21.3,24.9,5.75,0.3,3.4,1.9,79.9,0.0,0.0,76,95454.0,96.80933062880324,986.0
20200917,9.13,150085.0,152158.0,21.3,20.1,23.6,0.0,0.0,3.7,2.1,70.3,0.0,0.0,76,95876.0,97.23732251521298,986.0
20200918,10.286,156039.0,157928.0,21.5,18.1,25.8,0.0,0.0,6.0,2.8,62.0,0.0,0.0,76,99128.0,100.33198380566802,988.0
20200919,11.038,94738.0,94682.0,21.2,17.6,26.2,1.0,0.3,5.3,2.2,59.3,0.0,0.0,76,70286.0,71.13967611336032,988.0
20200920,11.18,62946.0,64243.0,19.7,15.6,24.9,0.0,0.0,4.9,2.0,57.6,0.0,0.0,76,48189.0,48.92284263959391,985.0
20200921,9.71,153665.0,156276.0,19.1,13.6,25.3,0.0,0.0,2.9,1.7,56.1,0.0,0.0,76,98344.0,99.53846153846152,988.0
20200922,9.64,156680.0,158802.0,20.2,15.5,25.6,0.0,0.0,4.6,2.8,55.3,0.0,0.0,76,99935.0,101.35395537525356,986.0
20200923,9.274,159138.0,161384.0,19.2,15.2,23.8,0.0,0.0,5.3,3.3,59.9,0.0,0.0,76,100749.0,101.97267206477731,988.0
20200924,9.232,158877.0,160952.0,20.6,16.8,25.4,0.0,0.0,5.7,3.7,59.6,0.0,0.0,76,101026.0,102.3566362715299,987.0
20200925,9.52,164496.0,167142.0,20.1,16.6,25.4,0.0,0.0,4.9,2.5,64.1,0.0,0.0,76,104415.0,106.11280487804878,984.0
20200926,10.144,100125.0,99643.0,19.3,14.8,24.8,0.0,0.0,6.2,2.4,62.5,0.0,0.0,76,73941.0,75.21973550356053,983.0
20200927,10.526,66589.0,66983.0,20.4,14.9,25.8,0.0,0.0,3.9,2.0,63.3,0.0,0.0,76,50728.0,51.657841140529534,982.0
20200928,9.12,159057.0,160181.0,20.7,15.7,26.5,0.0,0.0,3.6,2.0,66.0,0.0,0.0,76,103669.0,105.14097363083164,986.0
20200929,9.116,156280.0,155603.0,19.6,15.3,23.9,0.0,0.0,4.3,1.9,67.6,0.0,0.0,76,103093.0,104.55679513184585,986.0
20200930,5.408,57322.0,53580.0,19.6,16.2,25.7,2.67,38.3,4.1,1.7,78.0,0.0,0.0,76,46417.0,47.316004077471966,981.0
20201001,7.658,38273.0,38152.0,18.8,15.6,23.6,0.0,0.0,4.7,2.1,74.9,0.0,0.0,76,29185.0,29.96406570841889,974.0
20201002,6.902,51561.0,53835.0,19.2,16.3,21.9,0.75,0.0,5.2,2.3,79.6,0.0,0.0,76,36636.0,37.4601226993865,978.0
20201003,9.908,65491.0,68211.0,19.9,18.3,23.2,1.08,0.0,3.6,1.6,72.5,0.0,0.0,76,47318.0,48.18533604887984,982.0
20201004,8.144,59370.0,62972.0,16.6,10.6,21.8,3.75,0.0,7.2,2.8,65.1,0.0,0.0,76,44488.0,45.67556468172484,974.0
20201005,7.862,154959.0,158001.0,13.3,8.5,18.4,0.0,0.0,5.1,2.5,57.3,0.0,0.0,76,97417.0,98.8002028397566,986.0
20201006,8.308,160879.0,162920.0,14.2,9.3,19.7,0.0,0.0,4.1,2.0,55.9,0.0,0.0,76,99370.0,100.88324873096448,985.0
20201007,8.24,163202.0,165250.0,16.0,9.9,22.0,0.0,0.0,3.4,1.9,48.9,0.0,0.0,76,100773.0,102.20385395537524,986.0
20201008,8.75,167976.0,170642.0,17.2,12.1,23.1,0.0,0.0,5.4,3.1,53.0,0.0,0.0,76,102541.0,104.102538071066,985.0
20201009,9.126,95271.0,94501.0,17.2,12.4,23.3,0.0,0.0,5.2,3.0,53.4,0.0,0.0,76,65167.0,66.293997965412,983.0
20201010,9.458,96116.0,96783.0,16.9,12.3,21.5,0.0,0.0,3.8,2.0,60.1,0.0,0.0,76,69104.0,70.44240570846075,981.0
20201011,8.756,66083.0,67661.0,16.9,12.7,20.8,0.0,0.0,4.1,1.8,68.5,0.0,0.0,76,48075.0,49.05612244897959,980.0
20201012,7.748,161506.0,163628.0,16.2,12.1,21.3,0.0,0.0,4.6,2.2,68.6,0.0,0.0,76,101101.0,102.744918699187,984.0
20201013,7.734,166113.0,168090.0,13.6,8.6,18.4,0.0,0.0,4.7,2.2,52.3,0.0,0.0,76,101986.0,103.74974567650052,983.0
20201014,7.38,168616.0,170293.0,12.8,8.5,18.0,0.0,0.0,5.8,2.4,47.0,0.0,0.0,76,102865.0,104.53760162601624,984.0
20201015,7.598,167430.0,169119.0,11.7,6.5,18.5,0.0,0.0,3.7,1.5,41.8,0.0,0.0,76,101929.0,103.58638211382114,984.0
20201016,7.278,170982.0,172864.0,11.8,8.6,15.4,0.0,0.0,2.5,1.5,64.3,0.0,0.0,76,102593.0,104.04969574036512,986.0
20201017,7.832,108916.0,108611.0,13.1,8.7,18.6,0.0,0.0,4.3,1.8,64.3,0.0,0.0,76,74373.0,75.4290060851927,986.0
20201018,7.588,74300.0,74799.0,13.6,7.2,20.2,0.0,0.0,3.9,2.0,65.5,0.0,0.0,76,52380.0,53.44897959183673,980.0
20201019,7.67,165543.0,167436.0,15.1,9.8,21.3,0.0,0.0,3.4,1.7,74.4,0.0,0.0,76,102454.0,103.90872210953349,986.0
20201020,8.202,171100.0,173049.0,15.2,9.9,21.7,0.0,0.0,3.1,1.6,67.1,0.0,0.0,76,104531.0,105.8006072874494,988.0
20201021,7.51,171555.0,173133.0,14.1,11.8,17.3,0.0,0.0,3.8,1.9,69.4,0.0,0.0,76,104845.0,106.11842105263158,988.0
20201022,7.274,171114.0,172980.0,13.5,8.4,18.2,1.25,0.0,5.7,2.8,66.0,0.0,0.0,76,104510.0,105.56565656565655,990.0
20201023,6.778,177038.0,178414.0,8.6,5.4,13.3,0.0,0.0,5.5,3.0,51.5,0.0,0.0,76,105691.0,106.9746963562753,988.0
20201024,6.284,111790.0,111167.0,8.7,3.2,14.0,0.0,0.0,5.9,2.5,47.6,0.0,0.0,76,73713.0,74.6082995951417,988.0
20201025,6.98,76117.0,77002.0,11.8,5.4,18.2,0.0,0.0,3.8,1.7,62.5,0.0,0.0,76,52719.0,53.41337386018237,987.0
20201026,7.698,168841.0,170513.0,12.9,8.0,19.0,0.0,0.0,4.4,1.6,71.6,0.0,0.0,76,103690.0,105.05572441742656,987.0
20201027,7.698,171568.0,173519.0,14.0,9.0,19.4,0.0,0.0,3.4,1.8,74.1,0.0,0.0,76,104042.0,105.30566801619432,988.0
20201028,7.506,173684.0,175176.0,13.8,8.6,18.2,0.0,0.0,4.8,2.5,52.1,0.0,0.0,76,104845.0,106.01112234580384,989.0
20201029,7.53,172639.0,174536.0,10.8,5.5,16.1,0.0,0.0,4.5,2.0,40.3,0.0,0.0,76,103608.0,104.65454545454546,990.0
20201030,8.402,178184.0,179689.0,11.9,5.8,19.6,0.0,0.0,3.2,1.5,42.9,0.0,0.0,76,106955.0,108.03535353535354,990.0
20201031,7.696,118022.0,117175.0,13.6,8.5,18.2,0.0,0.0,5.0,2.6,60.3,0.0,0.0,76,76516.0,77.52380952380952,987.0
20201101,2.494,70873.0,72462.0,13.7,11.6,15.0,7.17,13.6,4.5,2.3,84.3,0.0,0.0,76,49052.0,49.69807497467072,987.0
20201102,7.17,168693.0,170635.0,10.8,7.9,15.6,2.33,1.7,4.9,2.3,58.3,0.0,0.0,76,103154.0,104.7248730964467,985.0
20201103,5.594,173762.0,175359.0,5.1,2.7,8.6,0.83,0.5,8.4,3.5,47.5,0.0,0.0,76,103985.0,105.14155712841254,989.0
20201104,6.11,174536.0,176062.0,4.9,0.2,10.8,0.0,0.0,4.2,2.3,43.9,0.0,0.0,76,104562.0,105.83198380566802,988.0
20201105,7.076,175402.0,176610.0,9.6,3.4,15.9,0.0,0.0,3.0,1.8,61.5,0.0,0.0,76,104570.0,105.62626262626264,990.0
20201106,7.42,178236.0,179589.0,13.5,9.9,17.2,0.0,0.0,3.3,1.7,63.3,0.0,0.0,76,106070.0,107.3582995951417,988.0
20201107,6.972,117196.0,115697.0,14.6,12.2,18.1,0.42,0.1,4.9,2.7,68.8,0.0,0.0,76,75962.0,76.96251266464033,987.0
20201108,5.312,79941.0,81367.0,8.5,3.1,12.4,0.0,0.0,6.2,3.1,43.8,0.0,0.0,76,53431.0,54.29979674796748,984.0
20201109,6.02,169079.0,170847.0,5.5,0.7,8.9,0.0,0.0,4.0,1.8,40.9,0.0,0.0,76,101775.0,103.01113360323886,988.0
20201110,6.558,175319.0,176896.0,7.7,3.5,12.9,0.0,0.0,5.0,2.2,56.1,0.0,0.0,76,105561.0,106.62727272727273,990.0
20201111,7.024,178105.0,179934.0,9.3,3.5,16.5,0.0,0.0,2.6,1.6,53.5,0.0,0.0,76,107698.0,108.7858585858586,990.0
20201112,6.982,175525.0,177094.0,10.4,4.6,17.7,0.0,0.0,3.4,1.7,56.9,0.0,0.0,76,104653.0,105.81698685540952,989.0
20201113,7.602,179912.0,180307.0,12.2,8.5,17.6,0.0,0.0,3.0,1.6,71.5,0.0,0.0,76,106452.0,107.74493927125506,988.0
20201114,6.794,113906.0,113464.0,12.5,6.8,19.3,0.0,0.0,4.0,1.7,66.9,0.0,0.0,76,74651.0,75.71095334685599,986.0
20201115,5.872,78008.0,79564.0,11.1,8.2,14.9,0.0,0.0,3.7,1.7,75.0,0.0,0.0,76,53276.0,54.03245436105477,986.0
20201116,7.342,169722.0,171604.0,12.4,7.5,18.3,0.0,0.0,4.1,1.6,70.1,0.0,0.0,76,102250.0,103.38725985844287,989.0
20201117,6.468,171898.0,173594.0,15.9,11.7,20.0,2.08,0.1,4.5,2.3,67.5,0.0,0.0,76,103155.0,104.09182643794148,991.0
20201118,3.384,170018.0,172032.0,16.6,14.8,18.7,10.83,12.2,3.6,2.6,91.4,0.0,0.0,76,103560.0,104.6060606060606,990.0
20201119,2.816,163851.0,165127.0,13.6,6.9,19.1,14.17,86.9,7.3,4.2,90.5,0.0,0.0,76,100346.0,101.35959595959596,990.0
20201120,4.83,172325.0,173264.0,2.8,0.3,7.0,4.5,0.0,5.6,3.2,74.3,0.0,0.0,76,102901.0,103.94040404040403,990.0
20201121,4.726,102422.0,101810.0,6.5,-0.3,12.8,1.67,0.2,4.8,2.1,67.9,0.0,0.0,76,68589.0,69.21190716448032,991.0
20201122,2.558,65219.0,66474.0,5.6,1.5,9.1,8.83,4.8,5.7,2.5,80.5,0.0,0.0,76,45116.0,45.84959349593496,984.0
20201123,4.598,160269.0,162469.0,1.7,-1.5,5.9,0.0,0.0,4.9,2.3,61.4,0.0,0.0,76,97474.0,98.35923309788092,991.0
20201124,4.966,157439.0,159159.0,2.9,0.2,6.4,0.0,0.0,3.8,1.8,54.5,0.0,0.0,76,95482.0,96.54398382204246,989.0
20201125,5.344,157916.0,159974.0,4.6,0.0,9.5,0.0,0.0,3.0,1.5,64.1,0.0,0.0,76,96129.0,97.59289340101525,985.0
20201126,5.414,153458.0,155586.0,5.6,1.9,10.9,0.0,0.0,3.6,1.7,66.5,0.0,0.0,76,92350.0,93.47165991902834,988.0
20201127,4.752,151939.0,153086.0,4.1,0.6,7.7,0.17,0.0,5.3,2.7,61.6,0.0,0.0,76,91750.0,92.95845997973656,987.0
20201128,2.874,81474.0,81276.0,-0.1,-2.3,2.8,0.0,0.0,5.3,2.8,50.0,0.0,0.0,76,58787.0,59.98673469387755,980.0
20201129,2.528,55373.0,56887.0,-0.6,-3.6,2.6,0.0,0.0,4.5,2.2,59.6,0.0,0.0,76,40944.0,41.99384615384616,975.0
20201130,3.98,146449.0,149019.0,-0.2,-3.6,4.3,0.0,0.0,4.6,1.9,57.8,0.0,0.0,76,89417.0,90.50303643724696,988.0
20201201,4.396,146335.0,148145.0,1.1,-3.6,6.7,0.0,0.0,4.0,1.9,44.5,0.0,0.0,76,89298.0,90.4741641337386,987.0
20201202,4.632,149316.0,151572.0,2.4,0.5,6.1,0.0,0.0,3.9,1.8,41.4,0.0,0.0,76,90927.0,92.31167512690357,985.0
20201203,4.114,149054.0,150630.0,0.7,-2.3,4.2,0.0,0.0,4.9,2.7,47.1,0.0,0.0,76,89096.0,90.08695652173913,989.0
