일시,중랑구,승차총승객수,하차총승객수,평균기온(°C),최저기온(°C),최고기온(°C),강수 계속시간(hr),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),평균 상대습도(%),합계 3시간 신적설(cm),안개 계속시간(hr),따릉이대여소,버스하차총승객수_sum,버스하차총승객수_mean,버스하차총승객수_size
20200527,5.456,132458.0,126653.0,17.4,11.8,23.9,0.0,0.0,5.9,2.6,68.5,0.0,0.0,67,131522.0,91.27133934767522,1441.0
20200528,5.53,129657.0,123664.0,18.7,14.2,23.4,0.25,0.0,3.9,1.9,62.8,0.0,0.0,67,128778.0,89.36710617626647,1441.0
20200529,6.02,132831.0,125987.0,20.7,14.6,27.6,0.0,0.0,4.1,2.0,65.6,0.0,0.0,67,132082.0,91.53291753291754,1443.0
20200530,6.078,95275.0,90858.0,22.6,16.5,30.0,0.0,0.0,4.3,1.9,57.3,0.0,0.0,67,99252.0,69.11699164345404,1436.0
20200531,5.366,66798.0,64247.0,21.2,17.6,28.0,1.92,1.0,5.7,2.3,63.0,0.0,0.0,67,71346.0,49.75313807531381,1434.0
20200601,5.632,128035.0,122088.0,19.7,16.6,24.5,3.75,0.4,6.2,3.4,64.3,0.0,0.0,67,128489.0,89.16655100624567,1441.0
20200602,4.778,125259.0,120005.0,17.9,14.8,21.8,1.83,2.0,4.1,2.2,71.0,0.0,0.0,67,124819.0,86.61970853573906,1441.0
20200603,5.978,129353.0,123520.0,22.0,17.6,28.4,0.0,0.0,5.6,2.4,73.3,0.0,0.0,67,129572.0,89.91811242192921,1441.0
20200604,6.084,129328.0,122936.0,21.9,19.7,26.5,6.75,0.2,4.7,2.7,81.1,0.0,0.0,67,128650.0,89.40236275191106,1439.0
20200605,6.168,133019.0,126347.0,23.0,18.4,28.7,0.0,0.0,3.8,1.8,69.4,0.0,0.0,67,132930.0,92.44089012517384,1438.0
20200606,6.262,87020.0,82159.0,24.6,19.2,30.9,0.0,0.0,4.4,2.0,63.6,0.0,0.0,67,89831.0,62.81888111888112,1430.0
20200607,5.808,67611.0,64900.0,22.7,19.2,29.2,0.0,0.0,5.1,2.3,69.4,0.0,0.0,67,72239.0,50.62298528381219,1427.0
20200608,5.706,126820.0,121143.0,25.0,19.8,32.0,0.0,0.0,5.5,2.1,63.6,0.0,0.0,67,125741.0,87.50243562978427,1437.0
20200609,5.854,127232.0,121667.0,26.7,20.3,32.8,0.0,0.0,4.3,2.3,51.6,0.0,0.0,67,127706.0,89.0557880055788,1434.0
20200610,3.266,127971.0,122723.0,25.8,22.5,32.1,6.58,6.2,6.2,2.0,63.8,0.0,0.0,67,130969.0,90.8245492371706,1442.0
20200611,5.414,128279.0,122347.0,26.1,21.7,31.6,0.42,0.0,4.6,2.2,68.3,0.0,0.0,67,131967.0,91.58015267175573,1441.0
20200612,6.12,131885.0,125060.0,24.7,21.6,27.6,0.0,0.0,3.0,1.7,68.6,0.0,0.0,67,133334.0,92.59305555555557,1440.0
20200613,5.136,92991.0,88998.0,26.9,20.6,33.5,0.5,0.0,5.0,1.9,52.8,0.0,0.0,67,98793.0,69.0377358490566,1431.0
20200614,5.156,65572.0,62612.0,24.0,20.1,28.8,3.83,1.1,5.9,2.9,70.6,0.0,0.0,67,68709.0,48.216842105263154,1425.0
20200615,5.83,128215.0,122651.0,23.0,18.2,28.6,0.0,0.0,6.3,2.8,62.3,0.0,0.0,67,131435.0,91.59233449477352,1435.0
20200616,5.794,128811.0,123255.0,24.4,20.0,30.7,0.0,0.0,4.4,2.2,63.0,0.0,0.0,67,131148.0,91.0117973629424,1441.0
20200617,5.848,129731.0,122964.0,24.3,20.2,30.3,0.0,0.0,4.3,2.0,58.6,0.0,0.0,67,131783.0,91.3890429958391,1442.0
20200618,6.278,129278.0,122756.0,23.4,20.3,27.3,0.0,0.0,3.4,1.6,61.4,0.0,0.0,67,129504.0,89.80859916782246,1442.0
20200619,6.034,132443.0,124886.0,24.7,21.1,30.0,1.83,0.1,4.2,2.1,61.4,0.0,0.0,67,133940.0,92.7562326869806,1444.0
20200620,6.14,95717.0,89811.0,24.9,20.7,29.7,0.0,0.0,4.6,2.1,62.6,0.0,0.0,67,99625.0,69.42508710801394,1435.0
20200621,5.492,67551.0,64973.0,26.1,19.5,32.7,0.0,0.0,4.5,2.0,59.5,0.0,0.0,67,72582.0,51.006324666198175,1423.0
20200622,5.382,126217.0,120849.0,28.6,21.7,35.4,0.0,0.0,4.1,2.0,50.5,0.0,0.0,67,131235.0,91.26216968011128,1438.0
20200623,5.958,128617.0,122910.0,27.3,23.2,31.0,0.5,0.0,3.7,1.9,53.5,0.0,0.0,67,132775.0,92.013167013167,1443.0
20200624,1.084,122654.0,118036.0,22.3,19.9,26.3,19.17,37.6,5.7,2.7,83.5,0.0,0.0,67,127633.0,88.44975744975746,1443.0
20200625,1.786,128211.0,122032.0,21.6,20.1,23.4,15.33,13.3,4.3,2.2,91.0,0.0,0.0,67,133263.0,92.4795281054823,1441.0
20200626,5.052,134602.0,126943.0,21.8,19.2,25.7,5.83,2.1,5.3,3.2,82.1,0.0,0.0,67,136474.0,94.57657657657656,1443.0
20200627,6.284,97875.0,92381.0,24.1,20.4,29.6,0.75,0.0,5.4,2.0,70.4,0.0,0.0,67,102064.0,70.77947295423023,1442.0
20200628,5.632,68584.0,66175.0,25.2,21.5,30.1,0.0,0.0,4.7,2.4,70.5,0.0,0.0,67,70834.0,49.53426573426574,1430.0
20200629,4.066,129579.0,124128.0,23.8,20.6,26.5,5.08,11.9,5.9,2.4,77.0,0.0,0.0,67,134006.0,93.18915159944368,1438.0
20200630,2.004,128146.0,121860.0,20.1,18.4,23.1,18.42,64.7,7.6,4.0,83.0,0.0,0.0,67,132656.0,92.058292852186,1441.0
20200701,6.072,132470.0,126514.0,21.1,18.1,24.3,2.17,0.0,3.7,1.9,79.3,0.0,0.0,67,135091.0,93.87838776928425,1439.0
20200702,6.252,131898.0,125799.0,24.2,20.4,29.8,0.0,0.0,3.4,1.9,74.5,0.0,0.0,67,133886.0,93.04100069492704,1439.0
20200703,6.108,135660.0,128467.0,25.5,21.6,30.6,1.92,0.1,6.1,2.6,63.5,0.0,0.0,67,137411.0,95.49061848505907,1439.0
20200704,5.628,97540.0,92190.0,24.2,20.4,29.5,4.83,1.6,4.4,2.1,63.9,0.0,0.0,67,99408.0,69.27386759581881,1435.0
20200705,6.034,68070.0,65924.0,23.8,19.9,27.6,0.0,0.0,3.5,1.9,68.6,0.0,0.0,67,71725.0,50.51056338028169,1420.0
20200706,6.372,129627.0,123486.0,25.6,21.8,30.9,0.0,0.0,4.7,2.1,66.6,0.0,0.0,67,131464.0,91.0415512465374,1444.0
20200707,5.356,130457.0,124388.0,24.1,22.1,28.1,1.25,0.0,4.0,2.5,75.5,0.0,0.0,67,131623.0,91.3414295628036,1441.0
20200708,6.322,131363.0,125396.0,25.5,21.3,30.4,0.0,0.0,3.7,2.0,71.9,0.0,0.0,67,133843.0,92.81761442441054,1442.0
20200709,6.148,130577.0,124350.0,27.5,21.8,32.9,0.0,0.0,3.6,1.7,64.6,0.0,0.0,67,132841.0,91.99515235457064,1444.0
20200710,5.472,131960.0,124641.0,24.5,22.7,27.7,4.67,2.2,6.6,2.8,75.0,0.0,0.0,67,133914.0,92.93129770992368,1441.0
20200711,6.614,98613.0,92985.0,25.8,22.2,30.2,0.0,0.0,5.0,2.6,62.6,0.0,0.0,67,99622.0,69.56843575418995,1432.0
20200712,3.666,67366.0,64959.0,23.5,21.7,26.0,5.42,2.9,3.6,2.4,71.9,0.0,0.0,67,69041.0,48.34803921568628,1428.0
20200713,0.276,122681.0,118142.0,18.7,17.7,21.7,22.92,47.6,5.9,4.0,94.8,0.0,0.0,67,126627.0,88.2418118466899,1435.0
20200714,4.868,130266.0,124162.0,20.3,17.2,24.3,9.83,11.5,4.4,2.8,79.4,0.0,0.0,67,130696.0,90.63522884882109,1442.0
20200715,6.432,134184.0,127482.0,23.4,18.9,28.7,0.0,0.0,3.4,2.0,63.1,0.0,0.0,67,135813.0,93.98823529411764,1445.0
20200716,6.302,132558.0,126339.0,25.0,20.4,29.7,0.0,0.0,3.5,1.8,70.9,0.0,0.0,67,135199.0,93.823039555864,1441.0
20200717,5.58,134710.0,127533.0,26.0,21.5,31.6,0.58,0.0,5.6,1.9,72.0,0.0,0.0,67,137306.0,95.15315315315316,1443.0
20200718,5.786,97732.0,91949.0,26.1,22.8,31.0,0.0,0.0,4.0,1.6,71.6,0.0,0.0,67,101325.0,70.65899581589959,1434.0
20200719,3.854,58902.0,57534.0,24.0,20.6,26.6,5.67,29.1,4.3,2.7,81.6,0.0,0.0,67,65156.0,45.72350877192982,1425.0
20200720,5.174,126671.0,120640.0,23.8,22.4,26.6,10.33,3.6,7.0,3.7,86.3,0.0,0.0,67,129408.0,90.11699164345404,1436.0
20200721,6.346,132547.0,126164.0,25.0,21.4,30.5,0.83,0.0,4.2,1.6,77.0,0.0,0.0,67,135804.0,94.24288688410826,1441.0
20200722,3.568,130176.0,124135.0,23.7,22.6,25.7,11.17,11.5,3.4,1.6,89.3,0.0,0.0,67,134146.0,92.96327096327096,1443.0
20200723,0.696,125511.0,120072.0,21.1,18.5,22.6,22.67,103.1,8.3,3.6,95.5,0.0,0.0,67,127771.0,88.60679611650485,1442.0
20200724,4.168,133179.0,125593.0,22.5,18.7,26.8,8.25,2.9,8.7,4.6,74.3,0.0,0.0,67,135443.0,93.73217993079584,1445.0
20200725,5.922,97325.0,91515.0,24.3,22.3,29.0,0.5,0.0,6.1,3.1,69.3,0.0,0.0,67,100429.0,69.8393602225313,1438.0
20200726,5.25,69485.0,66761.0,25.4,21.6,29.6,0.42,0.0,3.3,2.0,69.3,0.0,0.0,67,72762.0,51.06105263157895,1425.0
20200727,3.006,127686.0,122090.0,24.3,22.9,25.5,16.92,2.2,3.2,2.2,86.4,0.0,0.0,67,130928.0,90.92222222222222,1440.0
20200728,3.736,130131.0,124561.0,24.4,22.7,26.4,10.17,0.4,3.1,2.0,84.8,0.0,0.0,67,132552.0,92.1139680333565,1439.0
20200729,1.866,126156.0,120072.0,23.7,22.6,24.9,18.17,50.1,3.4,2.0,95.8,0.0,0.0,67,129548.0,90.151704940849,1437.0
20200730,5.396,129466.0,122539.0,25.3,23.4,28.4,5.25,0.1,3.8,2.1,85.5,0.0,0.0,67,132012.0,91.48440748440748,1443.0
20200731,5.402,132697.0,124447.0,26.2,22.8,29.6,2.42,1.5,4.6,2.0,81.9,0.0,0.0,67,134546.0,93.6949860724234,1436.0
20200801,2.006,81341.0,76848.0,25.3,24.3,26.9,16.5,39.1,4.9,1.7,90.9,0.0,0.0,67,87350.0,61.04122990915444,1431.0
20200802,0.752,54973.0,53869.0,24.9,23.5,26.4,23.25,31.4,7.5,2.3,96.3,0.0,0.0,67,60655.0,42.32728541521284,1433.0
20200803,0.962,113065.0,108526.0,25.0,23.9,26.3,19.92,102.6,8.3,3.0,96.3,0.0,0.0,67,116444.0,81.03270702853166,1437.0
20200804,2.634,119541.0,114222.0,27.0,25.0,29.4,11.67,3.9,5.7,3.5,89.3,0.0,0.0,67,126454.0,87.81527777777778,1440.0
20200805,1.686,121351.0,115043.0,26.5,25.5,29.1,12.67,18.5,4.6,1.9,92.1,0.0,0.0,67,128646.0,89.3375,1440.0
20200806,2.866,126084.0,120445.0,24.1,22.9,26.0,12.33,75.7,6.5,3.3,92.8,0.0,0.0,67,127028.0,87.90865051903114,1445.0
20200807,4.522,132979.0,125566.0,24.3,22.6,26.1,2.5,0.0,3.3,1.8,85.3,0.0,0.0,67,135154.0,93.72676837725382,1442.0
20200808,2.596,92773.0,88360.0,24.2,22.7,26.1,10.42,19.1,3.7,2.3,89.5,0.0,0.0,67,96904.0,67.76503496503497,1430.0
20200809,0.768,53816.0,52718.0,24.9,23.7,25.8,20.25,50.3,6.8,2.6,95.4,0.0,0.0,67,59482.0,41.683251576734406,1427.0
20200810,1.126,125278.0,120042.0,26.5,24.7,29.5,17.67,44.6,4.3,2.0,91.6,0.0,0.0,67,129269.0,89.95755045233125,1437.0
20200811,3.062,126920.0,120408.0,24.6,22.4,27.3,10.17,97.0,4.7,2.2,92.5,0.0,0.0,67,130003.0,90.21721027064538,1441.0
20200812,4.806,130858.0,125006.0,27.2,23.5,31.3,0.0,0.0,4.3,1.9,83.9,0.0,0.0,67,135943.0,94.60194850382742,1437.0
20200813,4.922,128734.0,122167.0,28.0,26.3,30.3,0.0,0.0,4.9,2.5,82.4,0.0,0.0,67,131444.0,90.83897719419488,1447.0
20200814,4.504,128235.0,120793.0,27.1,26.5,28.0,2.92,0.4,5.7,3.5,86.1,0.0,0.0,67,132736.0,92.0499306518724,1442.0
20200815,1.72,75269.0,71183.0,26.1,25.0,27.0,17.08,69.0,5.6,1.9,96.0,0.0,0.0,67,80731.0,56.5739313244569,1427.0
20200816,3.916,65365.0,62261.0,27.4,25.3,30.8,0.0,0.0,5.2,3.0,82.6,0.0,0.0,67,70134.0,49.07907627711686,1429.0
20200817,4.37,81783.0,78995.0,28.2,26.1,32.2,0.0,0.0,4.1,2.3,77.9,0.0,0.0,67,90209.0,62.688672689367614,1439.0
20200818,4.866,121014.0,115615.0,27.5,24.0,31.9,0.0,0.0,3.6,1.6,76.3,0.0,0.0,67,127114.0,88.51949860724234,1436.0
20200819,5.016,117140.0,112424.0,27.1,23.6,31.4,0.0,0.0,4.4,2.0,76.8,0.0,0.0,67,123475.0,85.86578581363004,1438.0
20200820,5.13,115043.0,110379.0,27.7,25.0,31.7,0.0,0.0,4.2,1.7,76.0,0.0,0.0,67,122228.0,85.23570432357043,1434.0
20200821,4.438,114608.0,109475.0,26.6,25.2,29.2,4.67,2.5,3.5,1.6,83.1,0.0,0.0,67,120584.0,83.85535465924896,1438.0
20200822,2.254,69297.0,66663.0,24.3,21.7,27.6,6.25,42.6,5.5,2.1,87.4,0.0,0.0,67,76859.0,53.74755244755245,1430.0
20200823,4.45,49534.0,47525.0,25.3,21.5,29.9,0.0,0.0,3.9,1.9,78.4,0.0,0.0,67,54962.0,38.54277699859748,1426.0
20200824,5.256,111381.0,107040.0,27.8,23.7,32.0,0.0,0.0,4.9,2.2,71.6,0.0,0.0,67,118057.0,82.32705718270572,1434.0
20200825,5.13,112336.0,107945.0,29.9,26.0,34.5,0.0,0.0,4.6,2.1,69.5,0.0,0.0,67,121242.0,84.37160751565762,1437.0
20200826,2.222,109149.0,104983.0,30.2,27.0,34.5,4.75,0.6,6.5,3.4,68.3,0.0,0.0,67,118838.0,83.1034965034965,1430.0
20200827,1.932,101978.0,97456.0,27.1,25.6,28.6,15.08,8.7,7.0,3.6,84.6,0.0,0.0,67,109602.0,76.16539263377345,1439.0
20200828,3.902,109992.0,104604.0,27.3,26.0,29.7,9.25,13.6,4.4,1.6,89.1,0.0,0.0,67,117601.0,82.06629448709002,1433.0
20200829,2.194,65353.0,62304.0,26.8,25.5,29.0,9.5,13.6,4.0,1.3,90.1,0.0,0.0,67,75631.0,52.70452961672474,1435.0
20200830,2.276,43138.0,42028.0,26.8,24.4,30.6,11.08,42.5,4.8,2.1,88.8,0.0,0.0,67,50949.0,36.006360424028266,1415.0
20200831,4.8,104645.0,100541.0,26.4,23.8,30.0,0.17,0.0,4.3,2.8,77.9,0.0,0.0,67,109757.0,76.86064425770309,1428.0
20200901,5.138,103175.0,99493.0,26.6,23.8,29.5,0.75,0.0,3.6,1.9,72.4,0.0,0.0,67,108775.0,76.11966410076977,1429.0
20200902,0.684,98531.0,95498.0,24.3,22.6,26.4,20.08,33.3,4.0,2.3,91.3,0.0,0.0,67,104855.0,73.58245614035087,1425.0
20200903,3.984,98501.0,95021.0,22.7,20.0,25.6,11.0,29.8,9.8,4.8,82.0,0.0,0.0,67,104323.0,72.74965132496513,1434.0
20200904,6.056,107789.0,103942.0,23.3,19.9,27.5,0.0,0.0,5.6,2.7,63.9,0.0,0.0,67,111895.0,78.13896648044692,1432.0
20200905,5.96,69545.0,66499.0,23.3,19.2,27.3,0.0,0.0,3.5,2.0,66.6,0.0,0.0,67,77640.0,54.29370629370629,1430.0
20200906,2.812,45935.0,44626.0,21.7,19.5,24.4,8.58,6.4,4.8,2.7,80.0,0.0,0.0,67,51645.0,36.62765957446808,1410.0
20200907,0.162,97876.0,94522.0,19.2,17.5,20.6,24.0,61.0,7.9,4.2,93.5,0.0,0.0,67,103749.0,72.90864371047084,1423.0
20200908,5.642,108500.0,104344.0,23.4,20.6,26.5,1.0,0.0,7.0,4.2,71.5,0.0,0.0,67,111677.0,77.93230983949756,1433.0
20200909,3.976,106418.0,102760.0,21.1,19.0,25.3,4.83,1.3,7.6,2.1,83.4,0.0,0.0,67,108903.0,75.99651081646894,1433.0
20200910,6.034,109332.0,105070.0,22.8,18.8,27.0,2.25,3.9,4.2,2.0,75.8,0.0,0.0,67,112868.0,78.65365853658537,1435.0
20200911,3.538,111703.0,107968.0,22.4,19.2,27.1,7.83,1.2,4.9,2.8,72.6,0.0,0.0,67,115414.0,80.7090909090909,1430.0
20200912,2.284,71075.0,68741.0,20.2,18.1,23.2,18.58,5.7,3.9,2.0,83.8,0.0,0.0,67,79400.0,55.79761068165847,1423.0
20200913,5.908,52080.0,50251.0,21.5,16.7,26.6,0.0,0.0,3.5,1.9,70.4,0.0,0.0,67,54878.0,38.86543909348442,1412.0
20200914,5.694,115322.0,110726.0,21.3,17.6,24.9,0.42,0.0,4.3,1.8,79.3,0.0,0.0,67,119019.0,83.23006993006993,1430.0
20200915,6.386,117854.0,112961.0,23.0,18.9,27.7,0.0,0.0,3.3,1.6,76.4,0.0,0.0,67,121476.0,84.29979181124219,1441.0
20200916,4.914,115849.0,111192.0,22.5,21.3,24.9,5.75,0.3,3.4,1.9,79.9,0.0,0.0,67,119566.0,82.91678224687934,1442.0
20200917,6.802,119080.0,113582.0,21.3,20.1,23.6,0.0,0.0,3.7,2.1,70.3,0.0,0.0,67,121680.0,84.5,1440.0
20200918,7.172,123378.0,117578.0,21.5,18.1,25.8,0.0,0.0,6.0,2.8,62.0,0.0,0.0,67,124934.0,86.75972222222222,1440.0
20200919,7.37,86711.0,82562.0,21.2,17.6,26.2,1.0,0.3,5.3,2.2,59.3,0.0,0.0,67,93090.0,64.96161898115841,1433.0
20200920,6.954,59958.0,57531.0,19.7,15.6,24.9,0.0,0.0,4.9,2.0,57.6,0.0,0.0,67,64036.0,44.90603085553997,1426.0
20200921,6.77,123082.0,116916.0,19.1,13.6,25.3,0.0,0.0,2.9,1.7,56.1,0.0,0.0,67,125848.0,87.51599443671766,1438.0
20200922,7.054,124566.0,118884.0,20.2,15.5,25.6,0.0,0.0,4.6,2.8,55.3,0.0,0.0,67,127084.0,88.5602787456446,1435.0
20200923,6.832,124829.0,119119.0,19.2,15.2,23.8,0.0,0.0,5.3,3.3,59.9,0.0,0.0,67,128345.0,88.94317394317395,1443.0
20200924,6.844,125174.0,119232.0,20.6,16.8,25.4,0.0,0.0,5.7,3.7,59.6,0.0,0.0,67,128357.0,89.38509749303621,1436.0
20200925,7.156,129687.0,123069.0,20.1,16.6,25.4,0.0,0.0,4.9,2.5,64.1,0.0,0.0,67,133653.0,92.81458333333332,1440.0
20200926,6.544,90786.0,85832.0,19.3,14.8,24.8,0.0,0.0,6.2,2.4,62.5,0.0,0.0,67,97019.0,67.56197771587743,1436.0
20200927,6.08,62281.0,59183.0,20.4,14.9,25.8,0.0,0.0,3.9,2.0,63.3,0.0,0.0,67,66392.0,46.75492957746479,1420.0
20200928,6.07,126519.0,120398.0,20.7,15.7,26.5,0.0,0.0,3.6,2.0,66.0,0.0,0.0,67,133463.0,92.9408077994429,1436.0
20200929,6.802,125170.0,117848.0,19.6,15.3,23.9,0.0,0.0,4.3,1.9,67.6,0.0,0.0,67,133093.0,92.55424200278163,1438.0
20200930,5.048,56047.0,52776.0,19.6,16.2,25.7,2.67,38.3,4.1,1.7,78.0,0.0,0.0,67,63954.0,45.261146496815286,1413.0
20201001,4.614,41579.0,39542.0,18.8,15.6,23.6,0.0,0.0,4.7,2.1,74.9,0.0,0.0,67,43052.0,30.62019914651493,1406.0
20201002,4.28,52970.0,51250.0,19.2,16.3,21.9,0.75,0.0,5.2,2.3,79.6,0.0,0.0,67,53026.0,37.5007072135785,1414.0
20201003,5.38,64760.0,63211.0,19.9,18.3,23.2,1.08,0.0,3.6,1.6,72.5,0.0,0.0,67,65213.0,45.76350877192982,1425.0
20201004,4.82,58022.0,56346.0,16.6,10.6,21.8,3.75,0.0,7.2,2.8,65.1,0.0,0.0,67,61286.0,43.09845288326301,1422.0
20201005,5.054,123928.0,118829.0,13.3,8.5,18.4,0.0,0.0,5.1,2.5,57.3,0.0,0.0,67,126517.0,88.34986033519553,1432.0
20201006,5.978,126893.0,121111.0,14.2,9.3,19.7,0.0,0.0,4.1,2.0,55.9,0.0,0.0,67,127414.0,88.4205412907703,1441.0
20201007,5.952,127681.0,121718.0,16.0,9.9,22.0,0.0,0.0,3.4,1.9,48.9,0.0,0.0,67,128964.0,89.55833333333334,1440.0
20201008,6.14,131291.0,123585.0,17.2,12.1,23.1,0.0,0.0,5.4,3.1,53.0,0.0,0.0,67,130770.0,90.56094182825484,1444.0
20201009,6.046,84685.0,79394.0,17.2,12.4,23.3,0.0,0.0,5.2,3.0,53.4,0.0,0.0,67,84756.0,59.022284122562674,1436.0
20201010,5.76,88467.0,84357.0,16.9,12.3,21.5,0.0,0.0,3.8,2.0,60.1,0.0,0.0,67,92122.0,64.24128312412832,1434.0
20201011,5.308,64182.0,61387.0,16.9,12.7,20.8,0.0,0.0,4.1,1.8,68.5,0.0,0.0,67,64881.0,45.53052631578947,1425.0
20201012,5.728,129095.0,123323.0,16.2,12.1,21.3,0.0,0.0,4.6,2.2,68.6,0.0,0.0,67,129967.0,90.25486111111113,1440.0
20201013,5.69,131353.0,125532.0,13.6,8.6,18.4,0.0,0.0,4.7,2.2,52.3,0.0,0.0,67,131513.0,91.13860013860014,1443.0
20201014,5.566,131311.0,125886.0,12.8,8.5,18.0,0.0,0.0,5.8,2.4,47.0,0.0,0.0,67,131618.0,91.2113652113652,1443.0
20201015,5.47,131795.0,125235.0,11.7,6.5,18.5,0.0,0.0,3.7,1.5,41.8,0.0,0.0,67,131228.0,90.81522491349482,1445.0
20201016,5.34,133489.0,127242.0,11.8,8.6,15.4,0.0,0.0,2.5,1.5,64.3,0.0,0.0,67,133150.0,92.40111034004164,1441.0
20201017,5.652,101247.0,95688.0,13.1,8.7,18.6,0.0,0.0,4.3,1.8,64.3,0.0,0.0,67,99206.0,69.4719887955182,1428.0
20201018,5.15,69799.0,67013.0,13.6,7.2,20.2,0.0,0.0,3.9,2.0,65.5,0.0,0.0,67,70385.0,49.22027972027972,1430.0
20201019,5.584,130586.0,124632.0,15.1,9.8,21.3,0.0,0.0,3.4,1.7,74.4,0.0,0.0,67,132616.0,92.5443126308444,1433.0
20201020,5.86,135158.0,128959.0,15.2,9.9,21.7,0.0,0.0,3.1,1.6,67.1,0.0,0.0,67,138420.0,95.85872576177286,1444.0
20201021,5.9,134371.0,128251.0,14.1,11.8,17.3,0.0,0.0,3.8,1.9,69.4,0.0,0.0,67,137222.0,95.42559109874826,1438.0
20201022,5.55,133791.0,127075.0,13.5,8.4,18.2,1.25,0.0,5.7,2.8,66.0,0.0,0.0,67,136817.0,94.81427581427582,1443.0
20201023,5.16,138175.0,130951.0,8.6,5.4,13.3,0.0,0.0,5.5,3.0,51.5,0.0,0.0,67,139818.0,97.230876216968,1438.0
20201024,4.858,100994.0,96065.0,8.7,3.2,14.0,0.0,0.0,5.9,2.5,47.6,0.0,0.0,67,100514.0,69.8013888888889,1440.0
20201025,4.974,72115.0,68854.0,11.8,5.4,18.2,0.0,0.0,3.8,1.7,62.5,0.0,0.0,67,70695.0,49.64536516853933,1424.0
20201026,5.614,134398.0,128425.0,12.9,8.0,19.0,0.0,0.0,4.4,1.6,71.6,0.0,0.0,67,134802.0,93.54753643303262,1441.0
20201027,5.488,135200.0,128986.0,14.0,9.0,19.4,0.0,0.0,3.4,1.8,74.1,0.0,0.0,67,134790.0,93.53920888272032,1441.0
20201028,5.572,135187.0,128923.0,13.8,8.6,18.2,0.0,0.0,4.8,2.5,52.1,0.0,0.0,67,136440.0,94.81584433634468,1439.0
20201029,5.38,135460.0,128387.0,10.8,5.5,16.1,0.0,0.0,4.5,2.0,40.3,0.0,0.0,67,135495.0,94.22461752433937,1438.0
20201030,5.678,138586.0,130851.0,11.9,5.8,19.6,0.0,0.0,3.2,1.5,42.9,0.0,0.0,67,137452.0,95.45277777777778,1440.0
20201031,5.462,103231.0,97445.0,13.6,8.5,18.2,0.0,0.0,5.0,2.6,60.3,0.0,0.0,67,102312.0,70.95145631067962,1442.0
20201101,2.192,63495.0,61681.0,13.7,11.6,15.0,7.17,13.6,4.5,2.3,84.3,0.0,0.0,67,67887.0,47.37404047452896,1433.0
20201102,5.264,133621.0,127030.0,10.8,7.9,15.6,2.33,1.7,4.9,2.3,58.3,0.0,0.0,67,133604.0,92.84503127171646,1439.0
20201103,4.08,134302.0,129030.0,5.1,2.7,8.6,0.83,0.5,8.4,3.5,47.5,0.0,0.0,67,136340.0,94.68055555555556,1440.0
20201104,4.434,133829.0,128176.0,4.9,0.2,10.8,0.0,0.0,4.2,2.3,43.9,0.0,0.0,67,135849.0,94.33958333333334,1440.0
20201105,4.896,135212.0,128771.0,9.6,3.4,15.9,0.0,0.0,3.0,1.8,61.5,0.0,0.0,67,136020.0,94.13148788927336,1445.0
20201106,5.452,137514.0,129545.0,13.5,9.9,17.2,0.0,0.0,3.3,1.7,63.3,0.0,0.0,67,137179.0,94.86791147994468,1446.0
20201107,5.036,101109.0,95267.0,14.6,12.2,18.1,0.42,0.1,4.9,2.7,68.8,0.0,0.0,67,100874.0,70.4427374301676,1432.0
20201108,3.772,71788.0,69522.0,8.5,3.1,12.4,0.0,0.0,6.2,3.1,43.8,0.0,0.0,67,71673.0,50.19117647058823,1428.0
20201109,4.422,133321.0,127342.0,5.5,0.7,8.9,0.0,0.0,4.0,1.8,40.9,0.0,0.0,67,134106.0,93.38857938718662,1436.0
20201110,4.834,135937.0,129512.0,7.7,3.5,12.9,0.0,0.0,5.0,2.2,56.1,0.0,0.0,67,137126.0,95.22638888888888,1440.0
20201111,5.0,136507.0,130443.0,9.3,3.5,16.5,0.0,0.0,2.6,1.6,53.5,0.0,0.0,67,138026.0,95.78487161693268,1441.0
20201112,5.162,136044.0,129245.0,10.4,4.6,17.7,0.0,0.0,3.4,1.7,56.9,0.0,0.0,67,135738.0,94.1970853573907,1441.0
20201113,5.37,138183.0,130150.0,12.2,8.5,17.6,0.0,0.0,3.0,1.6,71.5,0.0,0.0,67,136963.0,94.84972299168976,1444.0
20201114,4.86,100024.0,93788.0,12.5,6.8,19.3,0.0,0.0,4.0,1.7,66.9,0.0,0.0,67,97783.0,67.95205003474635,1439.0
20201115,4.29,70976.0,68447.0,11.1,8.2,14.9,0.0,0.0,3.7,1.7,75.0,0.0,0.0,67,72068.0,50.3972027972028,1430.0
20201116,5.232,132505.0,126205.0,12.4,7.5,18.3,0.0,0.0,4.1,1.6,70.1,0.0,0.0,67,131697.0,91.8389121338912,1434.0
20201117,4.696,133131.0,127324.0,15.9,11.7,20.0,2.08,0.1,4.5,2.3,67.5,0.0,0.0,67,134979.0,93.6703678001388,1441.0
20201118,2.416,130286.0,124726.0,16.6,14.8,18.7,10.83,12.2,3.6,2.6,91.4,0.0,0.0,67,134290.0,93.38664812239222,1438.0
20201119,2.024,124855.0,118897.0,13.6,6.9,19.1,14.17,86.9,7.3,4.2,90.5,0.0,0.0,67,130200.0,90.41666666666669,1440.0
